,Time,IN1,IN2,OUTCHANGED,CORRECT
26177,26177,1,1,0,1
26178,26178,0,1,0,0
26179,26179,1,0,1,1
26180,26180,0,1,1,1
26181,26181,1,0,1,1
26182,26182,0,0,1,0
26183,26183,1,0,1,1
26184,26184,1,0,1,1
26185,26185,1,1,0,1
26186,26186,0,0,0,1
26187,26187,1,1,0,1
26188,26188,1,0,0,0
26189,26189,1,0,0,0
26190,26190,0,0,1,0
26191,26191,1,1,1,0
26192,26192,0,1,0,0
26193,26193,0,1,0,0
26194,26194,1,0,0,0
26195,26195,1,1,1,0
26196,26196,1,0,1,1
26197,26197,0,0,1,0
26198,26198,0,1,1,1
26199,26199,0,1,0,0
26200,26200,1,0,1,1
26201,26201,0,0,1,0
26202,26202,0,0,1,0
26203,26203,1,1,0,1
26204,26204,0,1,1,1
26205,26205,1,1,0,1
26206,26206,0,1,0,0
26207,26207,0,1,1,1
26208,26208,0,1,0,0
26209,26209,1,0,1,1
26210,26210,0,1,1,1
26211,26211,1,0,1,1
26212,26212,0,0,1,0
26213,26213,0,0,0,1
26214,26214,1,0,1,1
26215,26215,0,1,0,0
26216,26216,1,0,0,0
26217,26217,1,1,1,0
26218,26218,0,1,1,1
26219,26219,0,0,1,0
26220,26220,1,0,1,1
26221,26221,1,1,1,0
26222,26222,0,1,0,0
26223,26223,0,1,1,1
26224,26224,1,0,0,0
26225,26225,1,0,1,1
26226,26226,1,1,0,1
26227,26227,0,0,0,1
26228,26228,1,0,0,0
26229,26229,0,1,1,1
26230,26230,0,0,1,0
26231,26231,0,0,1,0
26232,26232,0,0,1,0
26233,26233,1,0,0,0
26234,26234,1,1,0,1
26235,26235,1,0,1,1
26236,26236,0,1,1,1
26237,26237,0,1,0,0
26238,26238,1,1,0,1
26239,26239,1,1,0,1
26240,26240,1,0,0,0
26241,26241,1,0,0,0
26242,26242,1,0,0,0
26243,26243,0,1,0,0
26244,26244,1,0,1,1
26245,26245,0,1,1,1
26246,26246,1,1,1,0
26247,26247,0,1,0,0
26248,26248,0,0,1,0
26249,26249,1,1,1,0
26250,26250,1,0,1,1
26251,26251,1,0,1,1
26252,26252,1,0,1,1
26253,26253,0,0,1,0
26254,26254,0,0,0,1
26255,26255,0,1,0,0
26256,26256,1,0,1,1
26257,26257,0,1,1,1
26258,26258,1,0,0,0
26259,26259,1,1,0,1
26260,26260,0,0,0,1
26261,26261,1,0,1,1
26262,26262,0,1,0,0
26263,26263,0,1,1,1
26264,26264,1,1,0,1
26265,26265,0,1,1,1
26266,26266,0,1,0,0
26267,26267,0,0,1,0
26268,26268,0,1,1,1
26269,26269,0,0,1,0
26270,26270,0,0,0,1
26271,26271,1,0,1,1
26272,26272,0,1,1,1
26273,26273,1,1,0,1
26274,26274,1,0,1,1
26275,26275,0,1,1,1
26276,26276,0,0,1,0
26277,26277,1,0,1,1
26278,26278,0,1,0,0
26279,26279,1,0,0,0
26280,26280,0,1,0,0
26281,26281,0,0,1,0
26282,26282,1,1,0,1
26283,26283,0,0,1,0
26284,26284,1,0,0,0
26285,26285,0,0,0,1
26286,26286,1,1,0,1
26287,26287,0,1,0,0
26288,26288,1,1,0,1
26289,26289,0,0,0,1
26290,26290,1,1,1,0
26291,26291,0,1,0,0
26292,26292,1,0,1,1
26293,26293,1,0,1,1
26294,26294,0,1,0,0
26295,26295,1,1,0,1
26296,26296,0,0,1,0
26297,26297,0,0,0,1
26298,26298,1,1,1,0
26299,26299,1,1,1,0
26300,26300,0,1,0,0
26301,26301,0,1,0,0
26302,26302,0,1,1,1
26303,26303,0,1,1,1
26304,26304,1,1,1,0
26305,26305,0,0,0,1
26306,26306,0,0,0,1
26307,26307,1,1,1,0
26308,26308,0,1,0,0
26309,26309,1,0,1,1
26310,26310,1,1,1,0
26311,26311,0,1,1,1
26312,26312,1,0,1,1
26313,26313,1,0,0,0
26314,26314,0,1,1,1
26315,26315,1,1,1,0
26316,26316,1,0,1,1
26317,26317,1,0,0,0
26318,26318,1,1,0,1
26319,26319,0,1,0,0
26320,26320,1,0,1,1
26321,26321,1,0,1,1
26322,26322,0,0,1,0
26323,26323,1,0,1,1
26324,26324,1,0,1,1
26325,26325,0,1,1,1
26326,26326,0,1,0,0
26327,26327,1,0,0,0
26328,26328,1,0,1,1
26329,26329,1,1,1,0
26330,26330,1,0,0,0
26331,26331,0,1,1,1
26332,26332,1,0,0,0
26333,26333,1,0,0,0
26334,26334,1,1,0,1
26335,26335,1,1,0,1
26336,26336,1,1,0,1
26337,26337,1,1,0,1
26338,26338,1,0,1,1
26339,26339,1,0,1,1
26340,26340,0,1,1,1
26341,26341,1,0,1,1
26342,26342,0,1,1,1
26343,26343,0,0,1,0
26344,26344,0,1,1,1
26345,26345,0,0,0,1
26346,26346,1,1,0,1
26347,26347,0,0,1,0
26348,26348,0,0,1,0
26349,26349,1,1,0,1
26350,26350,0,1,1,1
26351,26351,1,1,0,1
26352,26352,0,1,1,1
26353,26353,0,0,0,1
26354,26354,0,0,1,0
26355,26355,1,0,1,1
26356,26356,1,1,1,0
26357,26357,1,0,0,0
26358,26358,1,0,1,1
26359,26359,0,0,1,0
26360,26360,1,1,0,1
26361,26361,1,0,1,1
26362,26362,0,0,1,0
26363,26363,0,0,0,1
26364,26364,0,1,0,0
26365,26365,0,0,1,0
26366,26366,0,0,0,1
26367,26367,1,1,0,1
26368,26368,1,1,0,1
26369,26369,0,1,0,0
26370,26370,0,0,0,1
26371,26371,0,0,0,1
26372,26372,0,0,0,1
26373,26373,0,1,1,1
26374,26374,1,0,1,1
26375,26375,0,0,0,1
26376,26376,1,1,1,0
26377,26377,1,1,1,0
26378,26378,0,0,1,0
26379,26379,0,1,0,0
26380,26380,0,1,1,1
26381,26381,1,1,0,1
26382,26382,1,1,0,1
26383,26383,0,1,0,0
26384,26384,0,0,0,1
26385,26385,0,0,0,1
26386,26386,0,0,0,1
26387,26387,0,0,1,0
26388,26388,0,1,1,1
26389,26389,0,0,0,1
26390,26390,0,1,0,0
26391,26391,1,1,1,0
26392,26392,0,0,1,0
26393,26393,1,1,1,0
26394,26394,0,1,0,0
26395,26395,1,1,1,0
26396,26396,0,0,0,1
26397,26397,1,0,0,0
26398,26398,0,1,1,1
26399,26399,0,1,1,1
26400,26400,1,1,1,0
26401,26401,1,0,0,0
26402,26402,1,1,0,1
26403,26403,0,0,1,0
26404,26404,0,0,1,0
26405,26405,1,0,1,1
26406,26406,0,1,0,0
26407,26407,1,1,1,0
26408,26408,1,0,0,0
26409,26409,0,0,0,1
26410,26410,0,0,1,0
26411,26411,1,0,1,1
26412,26412,0,0,1,0
26413,26413,1,0,1,1
26414,26414,0,1,1,1
26415,26415,0,0,0,1
26416,26416,0,0,0,1
26417,26417,0,1,1,1
26418,26418,1,0,0,0
26419,26419,1,1,1,0
26420,26420,0,0,0,1
26421,26421,0,0,0,1
26422,26422,1,1,0,1
26423,26423,1,1,1,0
26424,26424,1,1,0,1
26425,26425,1,0,0,0
26426,26426,0,0,0,1
26427,26427,1,0,0,0
26428,26428,0,0,1,0
26429,26429,1,1,0,1
26430,26430,0,0,1,0
26431,26431,1,1,0,1
26432,26432,1,0,1,1
26433,26433,1,0,0,0
26434,26434,0,0,0,1
26435,26435,0,1,1,1
26436,26436,0,1,1,1
26437,26437,1,0,0,0
26438,26438,0,1,1,1
26439,26439,0,1,1,1
26440,26440,0,0,0,1
26441,26441,0,0,1,0
26442,26442,1,1,0,1
26443,26443,0,0,0,1
26444,26444,0,1,1,1
26445,26445,1,1,0,1
26446,26446,0,1,1,1
26447,26447,0,0,1,0
26448,26448,1,1,0,1
26449,26449,1,0,1,1
26450,26450,1,1,0,1
26451,26451,0,1,1,1
26452,26452,0,0,1,0
26453,26453,1,1,0,1
26454,26454,0,0,0,1
26455,26455,1,0,1,1
26456,26456,1,0,0,0
26457,26457,1,0,0,0
26458,26458,0,1,1,1
26459,26459,1,0,1,1
26460,26460,1,1,1,0
26461,26461,1,1,0,1
26462,26462,0,1,1,1
26463,26463,1,1,1,0
26464,26464,0,0,0,1
26465,26465,0,0,1,0
26466,26466,0,0,1,0
26467,26467,0,1,0,0
26468,26468,1,1,1,0
26469,26469,1,1,0,1
26470,26470,1,1,1,0
26471,26471,0,0,0,1
26472,26472,0,1,1,1
26473,26473,1,1,1,0
26474,26474,0,0,0,1
26475,26475,0,1,0,0
26476,26476,0,0,0,1
26477,26477,0,0,0,1
26478,26478,1,0,0,0
26479,26479,1,1,1,0
26480,26480,1,0,0,0
26481,26481,0,0,0,1
26482,26482,0,1,1,1
26483,26483,0,0,1,0
26484,26484,1,1,0,1
26485,26485,1,1,0,1
26486,26486,0,0,0,1
26487,26487,1,0,1,1
26488,26488,1,0,1,1
26489,26489,1,1,1,0
26490,26490,1,1,1,0
26491,26491,0,1,1,1
26492,26492,1,1,0,1
26493,26493,0,0,0,1
26494,26494,1,0,1,1
26495,26495,0,1,0,0
26496,26496,1,0,0,0
26497,26497,0,0,1,0
26498,26498,1,1,1,0
26499,26499,0,0,0,1
26500,26500,0,1,1,1
26501,26501,1,1,0,1
26502,26502,1,1,0,1
26503,26503,0,0,1,0
26504,26504,0,1,1,1
26505,26505,1,0,1,1
26506,26506,1,0,1,1
26507,26507,1,1,0,1
26508,26508,1,0,0,0
26509,26509,1,0,0,0
26510,26510,0,0,0,1
26511,26511,0,1,0,0
26512,26512,0,0,0,1
26513,26513,0,1,0,0
26514,26514,1,1,0,1
26515,26515,1,1,0,1
26516,26516,1,1,0,1
26517,26517,1,0,0,0
26518,26518,0,1,0,0
26519,26519,1,0,0,0
26520,26520,1,1,1,0
26521,26521,0,1,0,0
26522,26522,0,0,1,0
26523,26523,0,1,1,1
26524,26524,1,0,1,1
26525,26525,1,1,1,0
26526,26526,1,0,1,1
26527,26527,1,0,1,1
26528,26528,0,0,0,1
26529,26529,0,1,1,1
26530,26530,0,1,0,0
26531,26531,0,1,0,0
26532,26532,1,1,0,1
26533,26533,0,0,1,0
26534,26534,0,0,0,1
26535,26535,1,0,1,1
26536,26536,0,1,0,0
26537,26537,0,1,0,0
26538,26538,0,1,0,0
26539,26539,0,1,1,1
26540,26540,1,0,0,0
26541,26541,0,1,1,1
26542,26542,0,0,0,1
26543,26543,0,0,1,0
26544,26544,0,1,1,1
26545,26545,0,0,0,1
26546,26546,0,0,0,1
26547,26547,1,1,0,1
26548,26548,0,0,0,1
26549,26549,0,0,1,0
26550,26550,1,1,1,0
26551,26551,0,0,0,1
26552,26552,1,1,1,0
26553,26553,0,1,1,1
26554,26554,0,1,0,0
26555,26555,0,0,1,0
26556,26556,1,0,1,1
26557,26557,0,1,1,1
26558,26558,1,0,0,0
26559,26559,0,0,1,0
26560,26560,0,1,1,1
26561,26561,1,1,1,0
26562,26562,0,0,0,1
26563,26563,0,0,0,1
26564,26564,1,1,0,1
26565,26565,0,0,1,0
26566,26566,1,0,1,1
26567,26567,1,0,0,0
26568,26568,0,1,1,1
26569,26569,1,0,1,1
26570,26570,1,1,1,0
26571,26571,1,1,0,1
26572,26572,1,0,1,1
26573,26573,1,1,1,0
26574,26574,0,0,0,1
26575,26575,1,0,1,1
26576,26576,0,1,0,0
26577,26577,1,0,1,1
26578,26578,0,0,1,0
26579,26579,1,1,0,1
26580,26580,1,0,0,0
26581,26581,0,0,1,0
26582,26582,1,1,0,1
26583,26583,1,0,1,1
26584,26584,1,1,1,0
26585,26585,0,0,1,0
26586,26586,0,1,1,1
26587,26587,0,0,1,0
26588,26588,0,1,0,0
26589,26589,0,1,0,0
26590,26590,1,0,1,1
26591,26591,0,1,0,0
26592,26592,1,1,0,1
26593,26593,1,0,0,0
26594,26594,0,1,0,0
26595,26595,0,0,1,0
26596,26596,0,1,1,1
26597,26597,0,1,0,0
26598,26598,0,0,1,0
26599,26599,1,0,0,0
26600,26600,1,0,1,1
26601,26601,0,0,1,0
26602,26602,0,0,1,0
26603,26603,1,0,1,1
26604,26604,1,0,0,0
26605,26605,1,0,1,1
26606,26606,1,0,0,0
26607,26607,1,0,0,0
26608,26608,0,0,0,1
26609,26609,0,0,1,0
26610,26610,1,1,0,1
26611,26611,1,1,0,1
26612,26612,1,0,1,1
26613,26613,1,0,0,0
26614,26614,1,0,1,1
26615,26615,1,1,1,0
26616,26616,0,0,1,0
26617,26617,0,0,1,0
26618,26618,1,0,1,1
26619,26619,1,0,1,1
26620,26620,1,0,1,1
26621,26621,1,0,0,0
26622,26622,1,0,0,0
26623,26623,0,1,1,1
26624,26624,0,0,0,1
26625,26625,1,1,1,0
26626,26626,1,1,1,0
26627,26627,0,1,1,1
26628,26628,1,1,0,1
26629,26629,1,0,1,1
26630,26630,0,0,1,0
26631,26631,0,1,1,1
26632,26632,0,0,1,0
26633,26633,0,1,0,0
26634,26634,1,1,1,0
26635,26635,0,0,0,1
26636,26636,1,1,1,0
26637,26637,0,1,1,1
26638,26638,0,1,1,1
26639,26639,1,1,0,1
26640,26640,1,1,1,0
26641,26641,1,0,0,0
26642,26642,1,0,1,1
26643,26643,0,0,1,0
26644,26644,1,1,0,1
26645,26645,1,1,0,1
26646,26646,1,0,0,0
26647,26647,1,0,1,1
26648,26648,1,0,1,1
26649,26649,0,1,0,0
26650,26650,0,1,1,1
26651,26651,0,1,0,0
26652,26652,0,0,0,1
26653,26653,0,1,0,0
26654,26654,0,1,0,0
26655,26655,1,1,1,0
26656,26656,0,0,0,1
26657,26657,0,1,0,0
26658,26658,1,1,1,0
26659,26659,1,1,0,1
26660,26660,0,0,1,0
26661,26661,0,1,1,1
26662,26662,1,0,1,1
26663,26663,0,0,1,0
26664,26664,0,1,0,0
26665,26665,1,1,0,1
26666,26666,1,0,1,1
26667,26667,0,1,1,1
26668,26668,0,0,1,0
26669,26669,0,1,0,0
26670,26670,1,1,0,1
26671,26671,0,0,0,1
26672,26672,0,1,1,1
26673,26673,1,1,0,1
26674,26674,1,1,1,0
26675,26675,0,0,0,1
26676,26676,1,0,1,1
26677,26677,1,0,0,0
26678,26678,0,1,0,0
26679,26679,0,1,1,1
26680,26680,0,1,0,0
26681,26681,0,1,1,1
26682,26682,1,1,1,0
26683,26683,1,1,1,0
26684,26684,0,0,1,0
26685,26685,1,0,0,0
26686,26686,1,0,0,0
26687,26687,1,0,0,0
26688,26688,0,1,1,1
26689,26689,0,1,1,1
26690,26690,1,0,0,0
26691,26691,1,1,0,1
26692,26692,0,1,0,0
26693,26693,0,1,1,1
26694,26694,1,0,1,1
26695,26695,1,0,0,0
26696,26696,1,1,0,1
26697,26697,0,0,0,1
26698,26698,1,1,0,1
26699,26699,1,1,0,1
26700,26700,0,0,1,0
26701,26701,1,1,0,1
26702,26702,1,1,0,1
26703,26703,0,0,1,0
26704,26704,0,0,0,1
26705,26705,0,0,1,0
26706,26706,0,1,0,0
26707,26707,1,0,1,1
26708,26708,1,1,0,1
26709,26709,1,0,0,0
26710,26710,1,0,1,1
26711,26711,0,1,0,0
26712,26712,1,0,1,1
26713,26713,0,1,1,1
26714,26714,0,0,0,1
26715,26715,1,0,0,0
26716,26716,1,1,0,1
26717,26717,1,0,0,0
26718,26718,0,1,1,1
26719,26719,0,0,1,0
26720,26720,1,0,1,1
26721,26721,1,1,0,1
26722,26722,1,0,0,0
26723,26723,1,0,1,1
26724,26724,1,0,1,1
26725,26725,1,0,0,0
26726,26726,0,1,1,1
26727,26727,0,1,1,1
26728,26728,0,0,0,1
26729,26729,0,1,0,0
26730,26730,0,0,0,1
26731,26731,1,0,1,1
26732,26732,0,1,1,1
26733,26733,1,0,1,1
26734,26734,1,1,0,1
26735,26735,0,0,0,1
26736,26736,0,1,1,1
26737,26737,0,0,0,1
26738,26738,0,1,0,0
26739,26739,0,1,1,1
26740,26740,0,1,1,1
26741,26741,1,0,1,1
26742,26742,0,0,1,0
26743,26743,1,0,1,1
26744,26744,0,0,1,0
26745,26745,0,1,0,0
26746,26746,0,0,1,0
26747,26747,0,0,1,0
26748,26748,0,0,0,1
26749,26749,0,1,0,0
26750,26750,1,0,1,1
26751,26751,0,0,1,0
26752,26752,0,0,0,1
26753,26753,1,1,0,1
26754,26754,0,0,1,0
26755,26755,0,1,0,0
26756,26756,1,0,1,1
26757,26757,0,1,1,1
26758,26758,0,0,1,0
26759,26759,0,0,0,1
26760,26760,1,0,1,1
26761,26761,1,0,1,1
26762,26762,0,0,0,1
26763,26763,0,0,0,1
26764,26764,1,1,1,0
26765,26765,1,0,1,1
26766,26766,1,0,0,0
26767,26767,0,0,1,0
26768,26768,1,1,0,1
26769,26769,0,0,0,1
26770,26770,0,0,1,0
26771,26771,1,0,1,1
26772,26772,1,0,1,1
26773,26773,0,0,0,1
26774,26774,1,1,0,1
26775,26775,1,0,0,0
26776,26776,1,0,0,0
26777,26777,0,1,1,1
26778,26778,1,1,1,0
26779,26779,1,1,1,0
26780,26780,1,1,1,0
26781,26781,1,0,0,0
26782,26782,1,1,1,0
26783,26783,1,1,0,1
26784,26784,1,1,0,1
26785,26785,1,1,0,1
26786,26786,0,0,1,0
26787,26787,0,1,1,1
26788,26788,0,1,1,1
26789,26789,1,0,1,1
26790,26790,1,0,1,1
26791,26791,1,0,0,0
26792,26792,1,1,1,0
26793,26793,1,0,0,0
26794,26794,0,0,0,1
26795,26795,0,1,0,0
26796,26796,0,1,0,0
26797,26797,1,1,0,1
26798,26798,1,0,1,1
26799,26799,1,1,0,1
26800,26800,0,1,1,1
26801,26801,0,1,1,1
26802,26802,0,1,0,0
26803,26803,0,0,1,0
26804,26804,0,0,0,1
26805,26805,0,1,1,1
26806,26806,1,0,1,1
26807,26807,1,1,1,0
26808,26808,1,0,1,1
26809,26809,0,1,0,0
26810,26810,0,0,0,1
26811,26811,0,0,1,0
26812,26812,1,0,1,1
26813,26813,1,0,1,1
26814,26814,1,1,1,0
26815,26815,1,0,0,0
26816,26816,1,0,1,1
26817,26817,1,0,1,1
26818,26818,1,1,1,0
26819,26819,0,0,1,0
26820,26820,1,0,1,1
26821,26821,0,1,1,1
26822,26822,1,0,1,1
26823,26823,1,1,0,1
26824,26824,1,0,1,1
26825,26825,1,1,0,1
26826,26826,1,1,0,1
26827,26827,1,0,0,0
26828,26828,0,1,1,1
26829,26829,0,1,1,1
26830,26830,0,0,0,1
26831,26831,0,0,0,1
26832,26832,0,1,1,1
26833,26833,1,0,1,1
26834,26834,1,1,0,1
26835,26835,0,0,1,0
26836,26836,0,1,1,1
26837,26837,1,0,0,0
26838,26838,0,0,0,1
26839,26839,1,1,1,0
26840,26840,1,0,0,0
26841,26841,1,0,1,1
26842,26842,1,0,1,1
26843,26843,1,0,1,1
26844,26844,1,0,0,0
26845,26845,1,1,1,0
26846,26846,1,1,1,0
26847,26847,1,1,1,0
26848,26848,1,0,1,1
26849,26849,1,0,1,1
26850,26850,0,0,0,1
26851,26851,0,0,0,1
26852,26852,0,1,1,1
26853,26853,1,1,1,0
26854,26854,1,0,1,1
26855,26855,1,0,0,0
26856,26856,0,0,1,0
26857,26857,0,1,0,0
26858,26858,0,1,1,1
26859,26859,0,1,0,0
26860,26860,1,1,1,0
26861,26861,1,0,1,1
26862,26862,0,0,1,0
26863,26863,1,1,1,0
26864,26864,1,1,1,0
26865,26865,1,0,1,1
26866,26866,1,1,1,0
26867,26867,0,0,0,1
26868,26868,1,1,1,0
26869,26869,0,0,0,1
26870,26870,0,0,0,1
26871,26871,1,0,1,1
26872,26872,0,1,1,1
26873,26873,1,0,1,1
26874,26874,0,1,1,1
26875,26875,1,0,1,1
26876,26876,1,1,1,0
26877,26877,1,1,0,1
26878,26878,0,0,0,1
26879,26879,1,1,1,0
26880,26880,0,1,1,1
26881,26881,0,1,1,1
26882,26882,1,1,0,1
26883,26883,0,0,0,1
26884,26884,1,0,1,1
26885,26885,0,0,0,1
26886,26886,1,0,1,1
26887,26887,1,0,0,0
26888,26888,1,1,0,1
26889,26889,1,1,0,1
26890,26890,1,1,0,1
26891,26891,1,1,1,0
26892,26892,1,1,0,1
26893,26893,1,1,0,1
26894,26894,1,1,1,0
26895,26895,1,0,1,1
26896,26896,0,0,1,0
26897,26897,0,1,0,0
26898,26898,0,1,1,1
26899,26899,1,0,1,1
26900,26900,1,1,1,0
26901,26901,0,1,0,0
26902,26902,0,1,1,1
26903,26903,0,0,0,1
26904,26904,0,0,0,1
26905,26905,1,1,1,0
26906,26906,1,1,1,0
26907,26907,0,0,0,1
26908,26908,0,0,1,0
26909,26909,0,1,0,0
26910,26910,1,0,1,1
26911,26911,1,1,1,0
26912,26912,1,1,0,1
26913,26913,0,0,1,0
26914,26914,0,0,1,0
26915,26915,1,1,1,0
26916,26916,1,1,0,1
26917,26917,1,1,1,0
26918,26918,0,1,0,0
26919,26919,0,0,1,0
26920,26920,1,0,0,0
26921,26921,1,0,1,1
26922,26922,0,0,1,0
26923,26923,1,1,0,1
26924,26924,0,1,1,1
26925,26925,1,1,0,1
26926,26926,1,0,1,1
26927,26927,1,0,0,0
26928,26928,1,1,1,0
26929,26929,0,1,1,1
26930,26930,0,1,1,1
26931,26931,1,0,1,1
26932,26932,1,1,0,1
26933,26933,1,0,1,1
26934,26934,0,1,0,0
26935,26935,0,0,0,1
26936,26936,0,1,0,0
26937,26937,0,1,1,1
26938,26938,1,1,1,0
26939,26939,1,0,1,1
26940,26940,0,0,1,0
26941,26941,1,0,1,1
26942,26942,1,1,1,0
26943,26943,0,0,1,0
26944,26944,1,1,0,1
26945,26945,0,0,1,0
26946,26946,0,1,0,0
26947,26947,0,1,1,1
26948,26948,1,1,0,1
26949,26949,1,0,0,0
26950,26950,0,0,0,1
26951,26951,1,0,0,0
26952,26952,0,1,0,0
26953,26953,1,1,1,0
26954,26954,0,1,1,1
26955,26955,0,0,0,1
26956,26956,0,0,0,1
26957,26957,1,1,1,0
26958,26958,1,1,0,1
26959,26959,0,0,1,0
26960,26960,1,0,0,0
26961,26961,0,1,1,1
26962,26962,0,0,0,1
26963,26963,0,0,0,1
26964,26964,1,1,1,0
26965,26965,0,0,1,0
26966,26966,0,1,1,1
26967,26967,0,1,0,0
26968,26968,0,0,0,1
26969,26969,0,0,0,1
26970,26970,0,1,1,1
26971,26971,0,0,1,0
26972,26972,1,0,0,0
26973,26973,0,1,0,0
26974,26974,1,0,1,1
26975,26975,1,1,1,0
26976,26976,1,0,0,0
26977,26977,1,1,0,1
26978,26978,0,0,1,0
26979,26979,1,1,1,0
26980,26980,0,1,0,0
26981,26981,1,1,0,1
26982,26982,1,0,1,1
26983,26983,1,0,0,0
26984,26984,0,1,1,1
26985,26985,0,0,1,0
26986,26986,0,1,0,0
26987,26987,0,0,0,1
26988,26988,0,1,0,0
26989,26989,0,0,1,0
26990,26990,1,1,1,0
26991,26991,1,0,1,1
26992,26992,0,0,0,1
26993,26993,0,1,1,1
26994,26994,1,1,0,1
26995,26995,0,0,1,0
26996,26996,0,1,1,1
26997,26997,0,0,1,0
26998,26998,0,0,0,1
26999,26999,0,1,1,1
27000,27000,0,0,0,1
27001,27001,0,1,1,1
27002,27002,0,0,1,0
27003,27003,1,1,0,1
27004,27004,1,1,1,0
27005,27005,0,0,1,0
27006,27006,1,0,0,0
27007,27007,1,0,0,0
27008,27008,0,0,0,1
27009,27009,1,1,0,1
27010,27010,0,1,0,0
27011,27011,1,0,1,1
27012,27012,1,0,1,1
27013,27013,0,0,1,0
27014,27014,1,1,0,1
27015,27015,0,0,0,1
27016,27016,0,0,0,1
27017,27017,0,0,0,1
27018,27018,1,1,0,1
27019,27019,0,1,0,0
27020,27020,1,1,1,0
27021,27021,1,0,0,0
27022,27022,0,0,1,0
27023,27023,1,1,1,0
27024,27024,1,0,1,1
27025,27025,0,1,0,0
27026,27026,0,1,0,0
27027,27027,1,1,0,1
27028,27028,1,0,1,1
27029,27029,0,0,0,1
27030,27030,1,1,1,0
27031,27031,0,1,1,1
27032,27032,0,1,0,0
27033,27033,0,1,0,0
27034,27034,1,0,0,0
27035,27035,0,1,1,1
27036,27036,0,1,1,1
27037,27037,1,1,1,0
27038,27038,0,0,1,0
27039,27039,1,1,0,1
27040,27040,1,0,0,0
27041,27041,1,0,1,1
27042,27042,0,1,1,1
27043,27043,1,1,0,1
27044,27044,0,0,1,0
27045,27045,0,1,0,0
27046,27046,0,0,1,0
27047,27047,0,0,0,1
27048,27048,0,1,1,1
27049,27049,0,0,1,0
27050,27050,0,0,0,1
27051,27051,1,0,1,1
27052,27052,1,1,1,0
27053,27053,0,1,1,1
27054,27054,0,0,0,1
27055,27055,0,0,0,1
27056,27056,0,0,1,0
27057,27057,1,0,1,1
27058,27058,0,0,1,0
27059,27059,0,1,1,1
27060,27060,1,1,1,0
27061,27061,1,1,0,1
27062,27062,1,1,0,1
27063,27063,1,1,1,0
27064,27064,1,0,0,0
27065,27065,0,1,0,0
27066,27066,0,0,0,1
27067,27067,0,0,0,1
27068,27068,1,1,0,1
27069,27069,1,1,1,0
27070,27070,0,0,0,1
27071,27071,1,0,0,0
27072,27072,1,0,1,1
27073,27073,1,1,1,0
27074,27074,1,1,1,0
27075,27075,0,0,0,1
27076,27076,1,1,1,0
27077,27077,1,0,0,0
27078,27078,1,0,1,1
27079,27079,0,1,0,0
27080,27080,0,0,1,0
27081,27081,0,0,0,1
27082,27082,0,0,0,1
27083,27083,0,0,0,1
27084,27084,0,1,0,0
27085,27085,1,0,0,0
27086,27086,1,0,0,0
27087,27087,1,0,0,0
27088,27088,1,0,0,0
27089,27089,0,1,1,1
27090,27090,0,0,1,0
27091,27091,1,1,1,0
27092,27092,1,0,0,0
27093,27093,0,0,0,1
27094,27094,1,0,0,0
27095,27095,0,0,0,1
27096,27096,0,1,0,0
27097,27097,1,0,0,0
27098,27098,1,0,1,1
27099,27099,1,0,0,0
27100,27100,0,1,0,0
27101,27101,0,0,1,0
27102,27102,1,1,1,0
27103,27103,0,0,0,1
27104,27104,1,1,1,0
27105,27105,0,1,0,0
27106,27106,1,0,0,0
27107,27107,0,1,1,1
27108,27108,1,0,1,1
27109,27109,0,0,0,1
27110,27110,0,0,1,0
27111,27111,1,0,1,1
27112,27112,1,1,1,0
27113,27113,0,0,1,0
27114,27114,1,0,0,0
27115,27115,0,1,0,0
27116,27116,1,1,1,0
27117,27117,0,0,1,0
27118,27118,1,1,0,1
27119,27119,0,1,0,0
27120,27120,1,0,1,1
27121,27121,0,1,0,0
27122,27122,0,0,1,0
27123,27123,0,1,0,0
27124,27124,0,1,0,0
27125,27125,0,1,1,1
27126,27126,0,1,0,0
27127,27127,0,0,0,1
27128,27128,1,1,1,0
27129,27129,0,1,1,1
27130,27130,0,0,1,0
27131,27131,1,1,1,0
27132,27132,0,0,1,0
27133,27133,1,1,1,0
27134,27134,0,1,1,1
27135,27135,0,0,0,1
27136,27136,0,1,1,1
27137,27137,0,1,1,1
27138,27138,1,0,1,1
27139,27139,1,1,1,0
27140,27140,1,0,0,0
27141,27141,0,1,1,1
27142,27142,1,1,0,1
27143,27143,1,0,0,0
27144,27144,1,0,1,1
27145,27145,1,1,0,1
27146,27146,0,1,1,1
27147,27147,0,1,0,0
27148,27148,0,0,1,0
27149,27149,1,0,1,1
27150,27150,0,1,0,0
27151,27151,0,1,0,0
27152,27152,1,0,0,0
27153,27153,1,1,0,1
27154,27154,0,1,1,1
27155,27155,0,0,0,1
27156,27156,1,0,1,1
27157,27157,0,0,0,1
27158,27158,1,0,1,1
27159,27159,1,1,1,0
27160,27160,1,1,0,1
27161,27161,0,1,1,1
27162,27162,1,1,1,0
27163,27163,1,1,0,1
27164,27164,1,1,0,1
27165,27165,0,1,1,1
27166,27166,0,1,1,1
27167,27167,0,0,0,1
27168,27168,0,0,0,1
27169,27169,1,0,0,0
27170,27170,0,0,1,0
27171,27171,1,0,1,1
27172,27172,1,1,1,0
27173,27173,1,0,0,0
27174,27174,1,0,1,1
