,Time,IN1,IN2,OUTCHANGED,CORRECT
26098,26098,1,1,0,0
26099,26099,0,1,0,1
26100,26100,0,0,0,1
26101,26101,1,0,0,1
26102,26102,0,0,1,0
26103,26103,0,0,0,1
26104,26104,1,0,0,1
26105,26105,0,1,1,0
26106,26106,0,1,0,1
26107,26107,1,1,1,1
26108,26108,1,0,1,0
26109,26109,0,0,1,0
26110,26110,1,0,0,1
26111,26111,1,1,0,0
26112,26112,0,0,1,0
26113,26113,0,1,0,1
26114,26114,1,0,1,0
26115,26115,0,1,0,1
26116,26116,0,1,0,1
26117,26117,1,0,1,0
26118,26118,1,1,1,1
26119,26119,1,0,1,0
26120,26120,1,1,0,0
26121,26121,1,0,0,1
26122,26122,1,0,1,0
26123,26123,1,1,1,1
26124,26124,1,0,0,1
26125,26125,1,1,0,0
26126,26126,1,0,1,0
26127,26127,0,1,1,0
26128,26128,0,1,0,1
26129,26129,1,0,1,0
26130,26130,0,0,0,1
26131,26131,1,1,1,1
26132,26132,0,1,0,1
26133,26133,1,1,0,0
26134,26134,1,0,0,1
26135,26135,0,1,0,1
26136,26136,1,0,0,1
26137,26137,0,0,0,1
26138,26138,1,0,1,0
26139,26139,1,1,0,0
26140,26140,1,1,0,0
26141,26141,1,1,0,0
26142,26142,0,0,0,1
26143,26143,1,0,0,1
26144,26144,1,0,1,0
26145,26145,1,1,0,0
26146,26146,1,0,1,0
26147,26147,1,0,0,1
26148,26148,1,0,0,1
26149,26149,0,0,0,1
26150,26150,0,1,0,1
26151,26151,1,0,1,0
26152,26152,0,0,1,0
26153,26153,0,1,1,0
26154,26154,1,0,0,1
26155,26155,0,1,0,1
26156,26156,0,0,1,0
26157,26157,0,1,1,0
26158,26158,1,1,0,0
26159,26159,1,1,0,0
26160,26160,0,1,0,1
26161,26161,1,0,0,1
26162,26162,1,0,0,1
26163,26163,0,0,1,0
26164,26164,0,0,1,0
26165,26165,1,0,0,1
26166,26166,0,0,0,1
26167,26167,0,1,0,1
26168,26168,1,1,0,0
26169,26169,0,0,0,1
26170,26170,1,1,1,1
26171,26171,0,1,1,0
26172,26172,1,0,1,0
26173,26173,0,0,1,0
26174,26174,1,0,0,1
26175,26175,1,0,1,0
26176,26176,0,0,1,0
26177,26177,0,1,0,1
26178,26178,0,1,0,1
26179,26179,1,0,1,0
26180,26180,1,1,0,0
26181,26181,0,1,0,1
26182,26182,1,0,1,0
26183,26183,1,1,0,0
26184,26184,0,1,0,1
26185,26185,0,0,0,1
26186,26186,1,1,1,1
26187,26187,0,0,1,0
26188,26188,1,0,1,0
26189,26189,1,1,1,1
26190,26190,0,1,1,0
26191,26191,1,0,0,1
26192,26192,1,0,0,1
26193,26193,1,1,0,0
26194,26194,1,0,0,1
26195,26195,1,1,0,0
26196,26196,1,0,0,1
26197,26197,0,0,1,0
26198,26198,1,0,1,0
26199,26199,1,0,0,1
26200,26200,1,0,0,1
26201,26201,1,0,1,0
26202,26202,0,0,0,1
26203,26203,1,0,0,1
26204,26204,0,1,1,0
26205,26205,1,1,1,1
26206,26206,1,1,0,0
26207,26207,1,0,0,1
26208,26208,1,1,0,0
26209,26209,0,0,1,0
26210,26210,0,1,1,0
26211,26211,0,1,1,0
26212,26212,1,0,1,0
26213,26213,1,1,1,1
26214,26214,1,0,1,0
26215,26215,1,1,0,0
26216,26216,0,0,0,1
26217,26217,0,1,0,1
26218,26218,1,0,0,1
26219,26219,1,1,1,1
26220,26220,0,1,0,1
26221,26221,0,1,0,1
26222,26222,1,0,1,0
26223,26223,1,1,0,0
26224,26224,1,1,0,0
26225,26225,0,0,1,0
26226,26226,1,0,0,1
26227,26227,0,1,0,1
26228,26228,1,1,0,0
26229,26229,0,0,0,1
26230,26230,0,1,1,0
26231,26231,1,0,0,1
26232,26232,1,1,0,0
26233,26233,0,0,1,0
26234,26234,0,0,0,1
26235,26235,1,0,0,1
26236,26236,0,1,0,1
26237,26237,1,0,1,0
26238,26238,0,1,1,0
26239,26239,0,1,1,0
26240,26240,0,0,1,0
26241,26241,1,1,0,0
26242,26242,1,0,0,1
26243,26243,1,0,1,0
26244,26244,0,1,0,1
26245,26245,0,0,0,1
26246,26246,1,0,0,1
26247,26247,1,0,1,0
26248,26248,0,1,0,1
26249,26249,0,0,0,1
26250,26250,1,1,1,1
26251,26251,1,0,0,1
26252,26252,0,0,0,1
26253,26253,0,0,1,0
26254,26254,1,0,1,0
26255,26255,0,0,0,1
26256,26256,0,0,1,0
26257,26257,0,1,1,0
26258,26258,1,0,0,1
26259,26259,1,1,0,0
26260,26260,0,1,1,0
26261,26261,1,1,1,1
26262,26262,0,0,1,0
26263,26263,1,1,1,1
26264,26264,1,1,0,0
26265,26265,1,0,1,0
26266,26266,0,1,0,1
26267,26267,0,1,1,0
26268,26268,1,1,1,1
26269,26269,1,1,1,1
26270,26270,1,0,0,1
26271,26271,0,1,1,0
26272,26272,0,1,0,1
26273,26273,0,1,1,0
26274,26274,1,0,1,0
26275,26275,0,0,1,0
26276,26276,0,0,1,0
26277,26277,0,0,0,1
26278,26278,1,0,0,1
26279,26279,0,0,0,1
26280,26280,1,1,0,0
26281,26281,1,1,0,0
26282,26282,0,1,0,1
26283,26283,1,1,1,1
26284,26284,1,1,0,0
26285,26285,1,0,0,1
26286,26286,1,1,0,0
26287,26287,0,1,0,1
26288,26288,0,0,1,0
26289,26289,0,0,0,1
26290,26290,0,0,0,1
26291,26291,0,1,1,0
26292,26292,1,1,1,1
26293,26293,1,0,1,0
26294,26294,1,1,0,0
26295,26295,1,0,0,1
26296,26296,0,0,0,1
26297,26297,0,0,0,1
26298,26298,0,0,0,1
26299,26299,0,0,1,0
26300,26300,1,0,0,1
26301,26301,0,0,0,1
26302,26302,1,1,1,1
26303,26303,0,0,1,0
26304,26304,1,0,1,0
26305,26305,1,1,0,0
26306,26306,1,0,0,1
26307,26307,1,0,1,0
26308,26308,0,0,1,0
26309,26309,1,0,1,0
26310,26310,0,0,0,1
26311,26311,0,0,1,0
26312,26312,1,0,0,1
26313,26313,0,0,0,1
26314,26314,1,1,0,0
26315,26315,1,1,0,0
26316,26316,0,1,1,0
26317,26317,1,1,1,1
26318,26318,0,1,1,0
26319,26319,0,1,1,0
26320,26320,1,1,0,0
26321,26321,1,1,0,0
26322,26322,1,0,1,0
26323,26323,1,1,0,0
26324,26324,1,1,1,1
26325,26325,0,0,1,0
26326,26326,1,0,0,1
26327,26327,0,1,0,1
26328,26328,1,1,0,0
26329,26329,1,0,0,1
26330,26330,1,1,1,1
26331,26331,0,1,1,0
26332,26332,0,1,0,1
26333,26333,0,0,0,1
26334,26334,0,1,0,1
26335,26335,1,0,0,1
26336,26336,0,1,1,0
26337,26337,1,1,0,0
26338,26338,0,1,1,0
26339,26339,0,1,0,1
26340,26340,0,0,1,0
26341,26341,1,1,0,0
26342,26342,0,1,1,0
26343,26343,1,1,1,1
26344,26344,1,1,1,1
26345,26345,1,0,0,1
26346,26346,0,1,0,1
26347,26347,0,0,1,0
26348,26348,0,1,1,0
26349,26349,0,1,1,0
26350,26350,0,1,0,1
26351,26351,1,0,0,1
26352,26352,0,0,1,0
26353,26353,0,1,1,0
26354,26354,1,1,1,1
26355,26355,0,0,1,0
26356,26356,0,1,0,1
26357,26357,0,1,0,1
26358,26358,1,1,1,1
26359,26359,0,1,0,1
26360,26360,1,0,0,1
26361,26361,0,1,1,0
26362,26362,0,1,1,0
26363,26363,1,1,0,0
26364,26364,1,0,1,0
26365,26365,0,1,0,1
26366,26366,0,1,0,1
26367,26367,1,0,0,1
26368,26368,0,0,1,0
26369,26369,0,0,1,0
26370,26370,0,0,1,0
26371,26371,1,1,1,1
26372,26372,1,1,1,1
26373,26373,1,0,1,0
26374,26374,1,0,1,0
26375,26375,0,0,0,1
26376,26376,0,1,0,1
26377,26377,1,1,1,1
26378,26378,0,0,1,0
26379,26379,1,1,1,1
26380,26380,0,0,1,0
26381,26381,1,0,1,0
26382,26382,1,0,1,0
26383,26383,1,1,0,0
26384,26384,1,0,1,0
26385,26385,0,1,0,1
26386,26386,0,1,0,1
26387,26387,0,0,1,0
26388,26388,1,0,1,0
26389,26389,0,1,0,1
26390,26390,1,1,0,0
26391,26391,0,0,0,1
26392,26392,1,1,1,1
26393,26393,0,0,1,0
26394,26394,1,1,1,1
26395,26395,1,1,0,0
26396,26396,0,0,1,0
26397,26397,1,0,1,0
26398,26398,1,1,1,1
26399,26399,1,1,0,0
26400,26400,0,0,0,1
26401,26401,0,1,0,1
26402,26402,1,0,1,0
26403,26403,1,0,0,1
26404,26404,1,0,0,1
26405,26405,1,0,1,0
26406,26406,0,1,1,0
26407,26407,0,1,1,0
26408,26408,1,1,0,0
26409,26409,0,1,1,0
26410,26410,1,0,0,1
26411,26411,0,0,0,1
26412,26412,0,1,0,1
26413,26413,0,1,1,0
26414,26414,1,1,0,0
26415,26415,1,1,1,1
26416,26416,0,0,1,0
26417,26417,1,1,1,1
26418,26418,1,0,0,1
26419,26419,1,1,0,0
26420,26420,1,0,1,0
26421,26421,0,1,1,0
26422,26422,1,1,0,0
26423,26423,0,0,1,0
26424,26424,0,0,0,1
26425,26425,0,0,1,0
26426,26426,0,0,1,0
26427,26427,0,0,1,0
26428,26428,1,1,0,0
26429,26429,0,1,0,1
26430,26430,1,0,1,0
26431,26431,0,1,0,1
26432,26432,0,1,0,1
26433,26433,0,0,1,0
26434,26434,0,1,0,1
26435,26435,0,1,0,1
26436,26436,1,1,1,1
26437,26437,1,1,1,1
26438,26438,0,1,1,0
26439,26439,1,0,0,1
26440,26440,1,1,0,0
26441,26441,1,0,1,0
26442,26442,1,1,1,1
26443,26443,0,1,0,1
26444,26444,1,1,0,0
26445,26445,1,1,0,0
26446,26446,0,1,1,0
26447,26447,0,1,1,0
26448,26448,1,1,0,0
26449,26449,0,1,0,1
26450,26450,1,0,0,1
26451,26451,1,0,0,1
26452,26452,1,0,1,0
26453,26453,0,0,0,1
26454,26454,1,0,0,1
26455,26455,0,0,1,0
26456,26456,1,1,0,0
26457,26457,1,1,0,0
26458,26458,1,1,0,0
26459,26459,0,1,0,1
26460,26460,0,1,1,0
26461,26461,1,1,0,0
26462,26462,1,1,0,0
26463,26463,1,1,0,0
26464,26464,0,1,1,0
26465,26465,1,0,0,1
26466,26466,0,0,0,1
26467,26467,1,0,0,1
26468,26468,1,0,1,0
26469,26469,1,0,1,0
26470,26470,1,1,1,1
26471,26471,0,0,1,0
26472,26472,0,0,0,1
26473,26473,0,1,1,0
26474,26474,0,0,1,0
26475,26475,1,1,1,1
26476,26476,0,0,0,1
26477,26477,0,0,0,1
26478,26478,0,1,0,1
26479,26479,1,0,0,1
26480,26480,0,1,1,0
26481,26481,0,1,0,1
26482,26482,1,1,0,0
26483,26483,1,0,1,0
26484,26484,0,0,1,0
26485,26485,1,0,0,1
26486,26486,1,1,1,1
26487,26487,0,0,1,0
26488,26488,1,0,0,1
26489,26489,0,1,1,0
26490,26490,0,0,0,1
26491,26491,1,1,0,0
26492,26492,0,1,0,1
26493,26493,0,0,0,1
26494,26494,0,0,1,0
26495,26495,0,0,0,1
26496,26496,0,1,1,0
26497,26497,1,1,1,1
26498,26498,1,0,1,0
26499,26499,1,0,0,1
26500,26500,0,1,0,1
26501,26501,1,0,1,0
26502,26502,1,0,1,0
26503,26503,0,1,0,1
26504,26504,1,0,1,0
26505,26505,0,0,1,0
26506,26506,1,0,0,1
26507,26507,1,1,0,0
26508,26508,0,0,0,1
26509,26509,0,1,0,1
26510,26510,1,0,1,0
26511,26511,0,0,1,0
26512,26512,1,0,1,0
26513,26513,0,1,0,1
26514,26514,0,0,0,1
26515,26515,0,0,1,0
26516,26516,1,0,1,0
26517,26517,1,0,0,1
26518,26518,1,1,1,1
26519,26519,1,0,1,0
26520,26520,1,1,1,1
26521,26521,1,1,0,0
26522,26522,1,0,0,1
26523,26523,1,0,0,1
26524,26524,1,0,0,1
26525,26525,1,1,0,0
26526,26526,0,1,0,1
26527,26527,0,0,1,0
26528,26528,1,1,1,1
26529,26529,1,1,0,0
26530,26530,0,1,1,0
26531,26531,0,0,0,1
26532,26532,1,0,0,1
26533,26533,0,0,1,0
26534,26534,1,0,0,1
26535,26535,0,1,1,0
26536,26536,0,0,1,0
26537,26537,1,0,0,1
26538,26538,0,1,1,0
26539,26539,0,1,1,0
26540,26540,0,1,0,1
26541,26541,1,1,0,0
26542,26542,0,1,0,1
26543,26543,1,0,1,0
26544,26544,0,0,1,0
26545,26545,1,1,0,0
26546,26546,0,0,0,1
26547,26547,1,0,1,0
26548,26548,0,0,0,1
26549,26549,0,0,1,0
26550,26550,0,0,1,0
26551,26551,0,0,0,1
26552,26552,1,1,0,0
26553,26553,1,0,1,0
26554,26554,0,0,1,0
26555,26555,0,1,1,0
26556,26556,1,0,1,0
26557,26557,0,1,0,1
26558,26558,0,1,1,0
26559,26559,1,0,0,1
26560,26560,0,1,1,0
26561,26561,1,0,0,1
26562,26562,1,0,1,0
26563,26563,0,0,1,0
26564,26564,0,0,0,1
26565,26565,0,0,0,1
26566,26566,1,1,1,1
26567,26567,1,0,0,1
26568,26568,1,1,1,1
26569,26569,1,1,0,0
26570,26570,1,0,1,0
26571,26571,1,0,1,0
26572,26572,1,0,1,0
26573,26573,1,1,0,0
26574,26574,1,0,1,0
26575,26575,0,0,0,1
26576,26576,1,1,0,0
26577,26577,0,0,1,0
26578,26578,1,1,1,1
26579,26579,0,0,1,0
26580,26580,0,1,0,1
26581,26581,1,1,1,1
26582,26582,0,0,0,1
26583,26583,1,1,0,0
26584,26584,0,1,1,0
26585,26585,0,0,0,1
26586,26586,1,0,1,0
26587,26587,0,1,0,1
26588,26588,0,1,1,0
26589,26589,1,1,0,0
26590,26590,0,0,1,0
26591,26591,0,0,0,1
26592,26592,0,1,0,1
26593,26593,1,1,1,1
26594,26594,0,1,0,1
26595,26595,1,0,0,1
26596,26596,0,0,1,0
26597,26597,1,0,1,0
26598,26598,0,1,1,0
26599,26599,0,0,0,1
26600,26600,0,0,1,0
26601,26601,1,0,1,0
26602,26602,0,0,1,0
26603,26603,1,0,0,1
26604,26604,0,1,1,0
26605,26605,0,1,0,1
26606,26606,0,1,1,0
26607,26607,0,0,0,1
26608,26608,1,1,1,1
26609,26609,0,0,0,1
26610,26610,1,0,0,1
26611,26611,0,0,0,1
26612,26612,1,0,0,1
26613,26613,0,1,1,0
26614,26614,0,1,0,1
26615,26615,0,1,0,1
26616,26616,1,1,1,1
26617,26617,1,0,0,1
26618,26618,1,0,1,0
26619,26619,0,0,1,0
26620,26620,0,0,0,1
26621,26621,1,1,0,0
26622,26622,0,0,0,1
26623,26623,1,1,1,1
26624,26624,1,0,1,0
26625,26625,1,0,1,0
26626,26626,0,0,1,0
26627,26627,1,0,0,1
26628,26628,1,0,1,0
26629,26629,1,1,1,1
26630,26630,0,1,1,0
26631,26631,1,0,0,1
26632,26632,1,1,1,1
26633,26633,1,0,0,1
26634,26634,1,0,0,1
26635,26635,0,0,0,1
26636,26636,0,0,1,0
26637,26637,0,0,0,1
26638,26638,1,0,0,1
26639,26639,0,1,0,1
26640,26640,1,0,0,1
26641,26641,0,1,0,1
26642,26642,1,0,0,1
26643,26643,0,0,0,1
26644,26644,0,0,0,1
26645,26645,1,1,1,1
26646,26646,0,1,0,1
26647,26647,1,1,0,0
26648,26648,1,0,0,1
26649,26649,1,1,0,0
26650,26650,0,1,1,0
26651,26651,0,0,0,1
26652,26652,1,0,1,0
26653,26653,0,0,1,0
26654,26654,0,1,0,1
26655,26655,1,1,0,0
26656,26656,1,1,1,1
26657,26657,1,1,1,1
26658,26658,1,0,0,1
26659,26659,0,1,0,1
26660,26660,1,0,1,0
26661,26661,1,1,0,0
26662,26662,1,0,1,0
26663,26663,1,0,0,1
26664,26664,0,1,1,0
26665,26665,1,1,0,0
26666,26666,0,0,1,0
26667,26667,0,0,1,0
26668,26668,0,0,0,1
26669,26669,1,0,1,0
26670,26670,1,0,0,1
26671,26671,1,0,0,1
26672,26672,0,0,0,1
26673,26673,1,0,1,0
26674,26674,0,0,1,0
26675,26675,1,0,1,0
26676,26676,0,1,1,0
26677,26677,1,0,0,1
26678,26678,1,1,1,1
26679,26679,1,1,0,0
26680,26680,0,0,0,1
26681,26681,0,1,1,0
26682,26682,1,1,0,0
26683,26683,0,0,0,1
26684,26684,0,1,0,1
26685,26685,0,1,1,0
26686,26686,1,1,0,0
26687,26687,0,0,0,1
26688,26688,0,1,1,0
26689,26689,0,1,0,1
26690,26690,0,1,0,1
26691,26691,0,1,1,0
26692,26692,0,1,1,0
26693,26693,1,0,0,1
26694,26694,1,1,1,1
26695,26695,0,1,0,1
26696,26696,0,1,0,1
26697,26697,1,1,1,1
26698,26698,1,0,0,1
26699,26699,1,0,1,0
26700,26700,0,0,1,0
26701,26701,1,1,1,1
26702,26702,1,0,0,1
26703,26703,1,1,1,1
26704,26704,0,1,0,1
26705,26705,0,0,0,1
26706,26706,0,0,1,0
26707,26707,0,1,0,1
26708,26708,1,1,0,0
26709,26709,1,0,1,0
26710,26710,0,1,0,1
26711,26711,1,1,0,0
26712,26712,1,1,1,1
26713,26713,0,0,0,1
26714,26714,1,0,0,1
26715,26715,1,0,1,0
26716,26716,1,0,0,1
26717,26717,0,0,0,1
26718,26718,0,1,0,1
26719,26719,1,1,0,0
26720,26720,1,1,0,0
26721,26721,0,0,0,1
26722,26722,0,0,1,0
26723,26723,1,1,1,1
26724,26724,0,1,0,1
26725,26725,1,0,0,1
26726,26726,1,1,0,0
26727,26727,1,0,0,1
26728,26728,1,0,1,0
26729,26729,0,0,0,1
26730,26730,1,0,0,1
26731,26731,1,1,0,0
26732,26732,0,0,1,0
26733,26733,0,1,1,0
26734,26734,1,0,0,1
26735,26735,1,0,1,0
26736,26736,1,0,0,1
26737,26737,0,1,0,1
26738,26738,0,0,0,1
26739,26739,1,1,0,0
26740,26740,1,0,0,1
26741,26741,0,1,1,0
26742,26742,1,0,1,0
26743,26743,1,1,0,0
26744,26744,1,1,1,1
26745,26745,1,1,0,0
26746,26746,1,0,0,1
26747,26747,1,1,0,0
26748,26748,1,0,1,0
26749,26749,1,1,1,1
26750,26750,0,0,0,1
26751,26751,1,0,1,0
26752,26752,0,1,1,0
26753,26753,1,1,0,0
26754,26754,0,1,0,1
26755,26755,0,0,0,1
26756,26756,1,0,1,0
26757,26757,0,0,0,1
26758,26758,0,1,0,1
26759,26759,1,1,1,1
26760,26760,1,0,0,1
26761,26761,0,1,1,0
26762,26762,1,0,0,1
26763,26763,0,0,1,0
26764,26764,1,0,0,1
26765,26765,0,1,1,0
26766,26766,1,1,0,0
26767,26767,0,1,1,0
26768,26768,1,1,0,0
26769,26769,0,0,0,1
26770,26770,0,0,0,1
26771,26771,0,1,0,1
26772,26772,0,0,1,0
26773,26773,0,1,0,1
26774,26774,0,0,0,1
26775,26775,1,1,0,0
26776,26776,1,0,0,1
26777,26777,1,1,0,0
26778,26778,1,1,0,0
26779,26779,0,0,0,1
26780,26780,0,0,0,1
26781,26781,1,0,1,0
26782,26782,1,0,1,0
26783,26783,1,1,0,0
26784,26784,1,1,0,0
26785,26785,0,0,1,0
26786,26786,1,1,0,0
26787,26787,1,1,0,0
26788,26788,0,0,0,1
26789,26789,1,0,0,1
26790,26790,0,1,0,1
26791,26791,0,1,0,1
26792,26792,0,0,0,1
26793,26793,1,0,0,1
26794,26794,0,0,0,1
26795,26795,1,0,1,0
26796,26796,1,1,0,0
26797,26797,1,0,0,1
26798,26798,1,1,0,0
26799,26799,0,1,1,0
26800,26800,1,0,0,1
26801,26801,1,1,1,1
26802,26802,0,0,1,0
26803,26803,1,1,1,1
26804,26804,0,1,0,1
26805,26805,0,0,0,1
26806,26806,0,0,1,0
26807,26807,0,1,0,1
26808,26808,0,1,1,0
26809,26809,0,1,0,1
26810,26810,1,1,1,1
26811,26811,0,0,1,0
26812,26812,1,1,1,1
26813,26813,0,1,1,0
26814,26814,1,1,1,1
26815,26815,1,0,1,0
26816,26816,0,0,1,0
26817,26817,1,0,1,0
26818,26818,0,0,0,1
26819,26819,1,0,1,0
26820,26820,1,0,1,0
26821,26821,1,0,1,0
26822,26822,1,0,1,0
26823,26823,1,0,0,1
26824,26824,1,0,0,1
26825,26825,0,1,0,1
26826,26826,1,1,1,1
26827,26827,1,0,0,1
26828,26828,1,0,1,0
26829,26829,0,0,1,0
26830,26830,1,0,1,0
26831,26831,0,0,0,1
26832,26832,1,0,0,1
26833,26833,1,0,1,0
26834,26834,0,0,0,1
26835,26835,0,0,0,1
26836,26836,0,0,1,0
26837,26837,1,0,0,1
26838,26838,0,0,1,0
26839,26839,0,1,0,1
26840,26840,0,0,1,0
26841,26841,0,1,1,0
26842,26842,0,1,0,1
26843,26843,0,1,1,0
26844,26844,1,1,0,0
26845,26845,0,1,0,1
26846,26846,1,0,0,1
26847,26847,1,0,0,1
26848,26848,0,1,0,1
26849,26849,1,1,1,1
26850,26850,1,1,1,1
26851,26851,0,1,1,0
26852,26852,0,0,1,0
26853,26853,1,1,1,1
26854,26854,0,0,1,0
26855,26855,1,0,1,0
26856,26856,1,0,0,1
26857,26857,0,0,1,0
26858,26858,0,0,0,1
26859,26859,0,0,1,0
26860,26860,1,0,0,1
26861,26861,1,0,1,0
26862,26862,0,1,1,0
26863,26863,0,0,1,0
26864,26864,0,1,1,0
26865,26865,1,0,1,0
26866,26866,1,0,0,1
26867,26867,0,0,0,1
26868,26868,0,0,1,0
26869,26869,0,0,0,1
26870,26870,0,0,0,1
26871,26871,0,1,0,1
26872,26872,0,1,1,0
26873,26873,0,0,0,1
26874,26874,1,1,1,1
26875,26875,1,1,1,1
26876,26876,0,0,0,1
26877,26877,1,0,0,1
26878,26878,1,1,1,1
26879,26879,0,1,0,1
26880,26880,1,1,1,1
26881,26881,1,1,0,0
26882,26882,1,0,1,0
26883,26883,1,0,1,0
26884,26884,0,0,0,1
26885,26885,1,1,0,0
26886,26886,0,0,0,1
26887,26887,0,0,1,0
26888,26888,0,1,1,0
26889,26889,0,0,0,1
26890,26890,0,1,0,1
26891,26891,1,1,0,0
26892,26892,0,0,1,0
26893,26893,1,0,0,1
26894,26894,1,0,1,0
26895,26895,0,0,1,0
26896,26896,1,1,0,0
26897,26897,1,0,0,1
26898,26898,1,1,1,1
26899,26899,1,1,0,0
26900,26900,0,1,0,1
26901,26901,0,1,1,0
26902,26902,1,0,1,0
26903,26903,1,1,1,1
26904,26904,0,1,1,0
26905,26905,0,1,1,0
26906,26906,1,0,0,1
26907,26907,1,0,1,0
26908,26908,0,1,0,1
26909,26909,1,0,1,0
26910,26910,1,1,1,1
26911,26911,1,0,1,0
26912,26912,1,1,1,1
26913,26913,0,1,1,0
26914,26914,0,1,0,1
26915,26915,0,1,0,1
26916,26916,1,1,1,1
26917,26917,1,1,1,1
26918,26918,1,0,0,1
26919,26919,1,0,0,1
26920,26920,0,1,0,1
26921,26921,1,1,0,0
26922,26922,0,0,1,0
26923,26923,1,0,0,1
26924,26924,0,1,0,1
26925,26925,1,0,1,0
26926,26926,1,1,1,1
26927,26927,0,0,0,1
26928,26928,1,0,0,1
26929,26929,0,0,1,0
26930,26930,0,0,1,0
26931,26931,0,0,1,0
26932,26932,1,0,0,1
26933,26933,1,0,0,1
26934,26934,1,1,1,1
26935,26935,0,1,1,0
26936,26936,0,1,1,0
26937,26937,0,1,1,0
26938,26938,0,0,0,1
26939,26939,0,0,0,1
26940,26940,1,1,1,1
26941,26941,1,1,1,1
26942,26942,0,1,0,1
26943,26943,1,0,0,1
26944,26944,1,0,1,0
26945,26945,0,0,0,1
26946,26946,0,1,1,0
26947,26947,1,1,1,1
26948,26948,0,0,0,1
26949,26949,1,1,0,0
26950,26950,1,0,0,1
26951,26951,0,0,0,1
26952,26952,0,0,1,0
26953,26953,0,1,0,1
26954,26954,0,0,0,1
26955,26955,0,0,1,0
26956,26956,0,0,0,1
26957,26957,0,0,1,0
26958,26958,0,1,0,1
26959,26959,0,1,1,0
26960,26960,0,0,1,0
26961,26961,0,1,0,1
26962,26962,0,1,0,1
26963,26963,0,0,0,1
26964,26964,0,0,1,0
26965,26965,0,1,0,1
26966,26966,0,1,1,0
26967,26967,0,1,1,0
26968,26968,1,1,1,1
26969,26969,1,0,1,0
26970,26970,0,0,0,1
26971,26971,1,1,0,0
26972,26972,1,1,1,1
26973,26973,1,0,0,1
26974,26974,0,0,0,1
26975,26975,0,0,0,1
26976,26976,1,1,1,1
26977,26977,0,1,0,1
26978,26978,1,0,1,0
26979,26979,1,1,0,0
26980,26980,0,1,1,0
26981,26981,1,0,0,1
26982,26982,0,0,1,0
26983,26983,0,0,0,1
26984,26984,0,1,0,1
26985,26985,0,1,0,1
26986,26986,0,1,0,1
26987,26987,0,0,1,0
26988,26988,1,0,0,1
26989,26989,0,0,0,1
26990,26990,0,0,1,0
26991,26991,0,1,0,1
26992,26992,1,0,1,0
26993,26993,1,1,1,1
26994,26994,1,0,1,0
26995,26995,0,1,0,1
26996,26996,1,0,0,1
26997,26997,1,1,1,1
26998,26998,0,0,1,0
26999,26999,1,0,1,0
27000,27000,0,1,0,1
27001,27001,1,1,0,0
27002,27002,0,0,1,0
27003,27003,0,0,1,0
27004,27004,0,0,1,0
27005,27005,1,0,0,1
27006,27006,1,1,0,0
27007,27007,1,1,1,1
27008,27008,1,1,0,0
27009,27009,1,0,1,0
27010,27010,0,0,1,0
27011,27011,1,0,0,1
27012,27012,1,0,1,0
27013,27013,1,0,0,1
27014,27014,0,0,0,1
27015,27015,0,1,0,1
27016,27016,1,1,1,1
27017,27017,0,1,0,1
27018,27018,0,0,1,0
27019,27019,0,1,0,1
27020,27020,0,1,0,1
27021,27021,0,1,0,1
27022,27022,0,1,1,0
27023,27023,1,0,1,0
27024,27024,0,0,0,1
27025,27025,1,0,0,1
27026,27026,0,0,0,1
27027,27027,0,1,0,1
27028,27028,0,0,0,1
27029,27029,0,1,0,1
27030,27030,1,0,0,1
27031,27031,1,0,0,1
27032,27032,1,1,0,0
27033,27033,1,1,1,1
27034,27034,0,1,1,0
27035,27035,1,1,0,0
27036,27036,0,1,0,1
27037,27037,1,1,0,0
27038,27038,1,1,0,0
27039,27039,1,1,1,1
27040,27040,1,1,1,1
27041,27041,0,1,1,0
27042,27042,1,1,1,1
27043,27043,0,1,1,0
27044,27044,1,0,0,1
27045,27045,1,1,0,0
27046,27046,1,0,1,0
27047,27047,1,0,1,0
27048,27048,1,1,0,0
27049,27049,0,0,0,1
27050,27050,0,0,0,1
27051,27051,1,1,0,0
27052,27052,1,0,0,1
27053,27053,0,1,0,1
27054,27054,1,0,1,0
27055,27055,1,0,0,1
27056,27056,0,1,1,0
27057,27057,0,1,0,1
27058,27058,1,0,1,0
27059,27059,0,0,0,1
27060,27060,0,1,1,0
27061,27061,1,1,0,0
27062,27062,1,1,0,0
27063,27063,0,1,1,0
27064,27064,1,0,1,0
27065,27065,1,0,1,0
27066,27066,0,0,0,1
27067,27067,1,0,0,1
27068,27068,0,1,0,1
27069,27069,0,1,1,0
27070,27070,0,1,0,1
27071,27071,0,0,1,0
27072,27072,0,1,1,0
27073,27073,0,0,0,1
27074,27074,0,0,1,0
27075,27075,0,1,0,1
27076,27076,1,1,1,1
27077,27077,0,0,0,1
27078,27078,1,0,1,0
27079,27079,0,0,0,1
27080,27080,1,1,0,0
27081,27081,0,1,0,1
27082,27082,0,0,0,1
27083,27083,0,0,1,0
27084,27084,1,0,1,0
27085,27085,1,1,1,1
27086,27086,1,0,0,1
27087,27087,0,0,0,1
27088,27088,1,0,1,0
27089,27089,0,0,0,1
27090,27090,0,1,0,1
27091,27091,0,1,1,0
27092,27092,0,1,0,1
27093,27093,1,1,0,0
27094,27094,1,1,0,0
27095,27095,1,1,1,1
