,clock,D0,S0,S1,S2,out1,out2,out3,out4,out5,out6,out7,out8,CORRECT
93045,93045,0,1,0,1,0,0,0,0,0,0,0,0,1
93046,93046,0,1,1,0,0,0,0,0,0,0,0,1,0
93047,93047,0,1,1,1,0,0,0,0,0,0,0,1,0
93048,93048,1,0,0,0,0,0,0,0,0,0,1,0,0
93049,93049,1,0,0,1,0,0,0,0,0,0,1,0,0
93050,93050,1,0,1,0,0,0,1,0,0,0,0,0,1
93051,93051,1,0,1,1,0,0,0,0,0,0,1,0,1
93052,93052,1,1,0,0,1,0,0,0,0,0,0,0,0
93053,93053,1,1,0,1,0,0,0,0,0,1,0,0,1
93054,93054,1,1,1,0,0,0,0,0,1,0,0,0,0
93055,93055,1,1,1,1,0,0,0,0,0,0,0,1,1
93056,93056,0,0,0,0,0,0,0,0,0,0,0,1,0
93057,93057,0,0,0,1,0,0,0,0,0,0,0,0,1
93058,93058,0,0,1,0,0,0,0,0,0,0,0,0,1
93059,93059,0,0,1,1,0,0,0,0,0,0,0,1,0
93060,93060,0,1,0,0,0,0,0,0,0,0,0,1,0
93061,93061,0,1,0,1,0,0,0,0,0,0,0,1,0
93062,93062,0,1,1,0,0,0,0,0,0,0,0,0,1
93063,93063,0,1,1,1,0,0,0,0,0,0,0,0,1
93064,93064,1,0,0,0,1,0,0,0,0,0,0,0,1
93065,93065,1,0,0,1,0,0,0,0,0,0,0,0,0
93066,93066,1,0,1,0,0,0,0,0,1,0,0,0,0
93067,93067,1,0,1,1,0,0,0,0,0,0,0,1,0
93068,93068,1,1,0,0,0,1,0,0,0,0,0,0,1
93069,93069,1,1,0,1,0,0,0,0,0,1,0,0,1
93070,93070,1,1,1,0,0,0,0,1,0,0,0,0,1
93071,93071,1,1,1,1,0,0,0,0,0,0,0,1,1
93072,93072,0,0,0,0,0,0,0,0,0,0,0,1,0
93073,93073,0,0,0,1,0,0,0,0,0,0,0,0,1
93074,93074,0,0,1,0,0,0,0,0,0,0,0,0,1
93075,93075,0,0,1,1,0,0,0,0,0,0,0,1,0
93076,93076,0,1,0,0,0,0,0,0,0,0,0,1,0
93077,93077,0,1,0,1,0,0,0,0,0,0,0,1,0
93078,93078,0,1,1,0,0,0,0,0,0,0,0,1,0
93079,93079,0,1,1,1,0,0,0,0,0,0,0,0,1
93080,93080,1,0,0,0,1,0,0,1,1,0,1,1,0
93081,93081,1,0,0,1,0,0,0,0,1,0,0,0,1
93082,93082,1,0,1,0,0,0,1,0,0,0,0,0,1
93083,93083,1,0,1,1,0,0,0,0,0,0,1,0,1
93084,93084,1,1,0,0,0,0,0,1,0,0,0,0,0
93085,93085,1,1,0,1,0,1,0,0,0,0,0,0,0
93086,93086,1,1,1,0,0,0,0,0,1,0,0,0,0
93087,93087,1,1,1,1,0,0,0,0,0,0,0,1,1
93088,93088,0,0,0,0,0,0,0,0,0,0,0,1,0
93089,93089,0,0,0,1,0,0,0,0,0,0,0,1,0
93090,93090,0,0,1,0,0,0,0,0,0,0,0,0,1
93091,93091,0,0,1,1,0,0,0,0,0,0,0,0,1
93092,93092,0,1,0,0,0,0,0,0,0,0,0,1,0
93093,93093,0,1,0,1,0,0,0,0,0,0,0,0,1
93094,93094,0,1,1,0,0,0,0,0,0,0,0,1,0
93095,93095,0,1,1,1,0,0,0,0,0,0,0,0,1
93096,93096,1,0,0,0,1,0,0,0,0,0,0,0,1
93097,93097,1,0,0,1,0,0,0,0,1,0,0,0,1
93098,93098,1,0,1,0,1,0,0,0,0,0,0,0,0
93099,93099,1,0,1,1,0,0,0,0,0,0,1,0,1
93100,93100,1,1,0,0,0,1,0,0,0,0,0,0,1
93101,93101,1,1,0,1,0,0,0,0,0,1,0,0,1
93102,93102,1,1,1,0,0,0,0,0,0,0,0,1,0
93103,93103,1,1,1,1,0,0,0,0,0,0,0,1,1
93104,93104,0,0,0,0,0,0,0,0,0,0,0,0,1
93105,93105,0,0,0,1,0,0,0,0,0,0,0,0,1
93106,93106,0,0,1,0,0,0,0,0,0,0,0,1,0
93107,93107,0,0,1,1,0,0,0,0,0,0,0,1,0
93108,93108,0,1,0,0,0,0,0,0,0,0,0,1,0
93109,93109,0,1,0,1,0,0,0,0,0,0,0,1,0
93110,93110,0,1,1,0,0,0,0,0,0,0,0,1,0
93111,93111,0,1,1,1,0,0,0,0,0,0,0,0,1
93112,93112,1,0,0,0,1,0,0,0,0,0,0,0,1
93113,93113,1,0,0,1,0,0,0,0,1,0,0,0,1
93114,93114,1,0,1,0,0,0,1,0,0,0,0,0,1
93115,93115,1,0,1,1,0,0,0,0,0,0,1,0,1
93116,93116,1,1,0,0,0,0,0,0,1,0,0,0,0
93117,93117,1,1,0,1,0,0,0,0,0,1,0,0,1
93118,93118,1,1,1,0,0,0,0,0,0,0,0,0,0
93119,93119,1,1,1,1,0,0,0,1,0,0,0,0,0
93120,93120,0,0,0,0,0,0,0,0,0,0,0,0,1
93121,93121,0,0,0,1,0,0,0,0,0,0,0,0,1
93122,93122,0,0,1,0,0,0,0,0,0,0,0,1,0
93123,93123,0,0,1,1,0,0,0,0,0,0,0,1,0
93124,93124,0,1,0,0,0,0,0,0,0,0,0,0,1
93125,93125,0,1,0,1,0,0,0,0,0,0,0,1,0
93126,93126,0,1,1,0,0,0,0,0,0,0,0,0,1
93127,93127,0,1,1,1,0,0,0,0,0,0,0,1,0
93128,93128,1,0,0,0,0,0,0,0,0,0,0,1,0
93129,93129,1,0,0,1,0,0,0,0,1,0,0,0,1
93130,93130,1,0,1,0,0,0,1,0,0,0,0,0,1
93131,93131,1,0,1,1,0,0,0,0,0,0,0,1,0
93132,93132,1,1,0,0,0,0,0,0,1,0,0,0,0
93133,93133,1,1,0,1,0,0,0,0,0,1,0,0,1
93134,93134,1,1,1,0,0,0,0,1,0,0,0,0,1
93135,93135,1,1,1,1,0,0,0,0,0,0,0,1,1
93136,93136,0,0,0,0,0,0,0,0,0,0,0,0,1
93137,93137,0,0,0,1,0,0,0,0,0,0,0,0,1
93138,93138,0,0,1,0,0,0,0,0,0,0,0,0,1
93139,93139,0,0,1,1,0,0,0,0,0,0,0,0,1
93140,93140,0,1,0,0,0,0,0,0,0,0,0,0,1
93141,93141,0,1,0,1,0,0,0,0,0,0,0,1,0
93142,93142,0,1,1,0,0,0,0,0,0,0,0,1,0
93143,93143,0,1,1,1,0,0,0,0,0,0,0,1,0
93144,93144,1,0,0,0,1,0,0,0,0,0,0,0,1
93145,93145,1,0,0,1,0,0,0,0,0,0,1,0,0
93146,93146,1,0,1,0,0,0,1,0,0,0,0,0,1
93147,93147,1,0,1,1,0,0,0,0,0,0,1,0,1
93148,93148,1,1,0,0,0,0,1,0,0,0,0,0,0
93149,93149,1,1,0,1,0,1,0,0,0,0,0,0,0
93150,93150,1,1,1,0,0,0,0,0,1,0,0,0,0
93151,93151,1,1,1,1,1,0,0,0,0,0,0,0,0
93152,93152,0,0,0,0,0,0,0,0,0,0,0,0,1
93153,93153,0,0,0,1,0,0,0,0,0,0,0,1,0
93154,93154,0,0,1,0,0,0,0,0,0,0,0,1,0
93155,93155,0,0,1,1,0,0,0,0,0,0,0,1,0
93156,93156,0,1,0,0,0,0,0,0,0,0,0,1,0
93157,93157,0,1,0,1,0,0,0,0,0,0,0,1,0
93158,93158,0,1,1,0,0,0,0,0,0,0,0,0,1
93159,93159,0,1,1,1,0,0,0,0,0,0,0,0,1
93160,93160,1,0,0,0,0,0,0,1,0,0,0,0,0
93161,93161,1,0,0,1,0,0,0,0,1,0,0,0,1
93162,93162,1,0,1,0,0,0,1,0,0,0,0,0,1
93163,93163,1,0,1,1,0,0,0,0,0,0,0,1,0
93164,93164,1,1,0,0,1,0,0,0,0,0,0,0,0
93165,93165,1,1,0,1,0,0,0,0,0,1,0,0,1
93166,93166,1,1,1,0,0,0,0,1,0,0,0,0,1
93167,93167,1,1,1,1,0,0,0,1,0,0,0,0,0
93168,93168,0,0,0,0,0,0,0,0,0,0,0,0,1
93169,93169,0,0,0,1,0,0,0,0,0,0,0,0,1
93170,93170,0,0,1,0,0,0,0,0,0,0,0,0,1
93171,93171,0,0,1,1,0,0,0,0,0,0,0,0,1
93172,93172,0,1,0,0,0,0,0,0,0,0,0,0,1
93173,93173,0,1,0,1,0,0,0,0,0,0,0,0,1
93174,93174,0,1,1,0,0,0,0,0,0,0,0,1,0
93175,93175,0,1,1,1,0,0,0,0,0,0,0,0,1
93176,93176,1,0,0,0,0,1,0,0,0,0,0,0,0
93177,93177,1,0,0,1,0,0,0,1,0,0,0,0,0
93178,93178,1,0,1,0,0,0,0,0,0,0,0,0,0
93179,93179,1,0,1,1,0,0,0,0,0,0,1,0,1
93180,93180,1,1,0,0,0,1,0,0,0,0,0,0,1
93181,93181,1,1,0,1,0,1,0,0,0,0,0,0,0
93182,93182,1,1,1,0,0,0,0,0,1,0,0,0,0
93183,93183,1,1,1,1,0,0,1,0,0,0,0,0,0
93184,93184,0,0,0,0,0,0,0,0,0,0,0,1,0
93185,93185,0,0,0,1,0,0,0,0,0,0,0,1,0
93186,93186,0,0,1,0,0,0,0,0,0,0,0,0,1
93187,93187,0,0,1,1,0,0,0,0,0,0,0,1,0
93188,93188,0,1,0,0,0,0,0,0,0,0,0,1,0
93189,93189,0,1,0,1,0,0,0,0,0,0,0,0,1
93190,93190,0,1,1,0,0,0,0,0,0,0,0,0,1
93191,93191,0,1,1,1,0,0,0,0,0,0,0,0,1
93192,93192,1,0,0,0,0,1,0,0,0,0,0,0,0
93193,93193,1,0,0,1,0,0,0,0,1,0,0,0,1
93194,93194,1,0,1,0,0,0,1,0,0,0,0,0,1
93195,93195,1,0,1,1,0,0,0,0,0,0,1,0,1
93196,93196,1,1,0,0,0,0,0,0,0,0,0,1,0
93197,93197,1,1,0,1,0,0,0,0,0,1,0,0,1
93198,93198,1,1,1,0,0,0,0,0,0,1,0,0,0
93199,93199,1,1,1,1,0,0,0,0,0,0,0,1,1
93200,93200,0,0,0,0,0,0,0,0,0,0,0,1,0
93201,93201,0,0,0,1,0,0,0,0,0,0,0,0,1
93202,93202,0,0,1,0,0,0,0,0,0,0,0,0,1
93203,93203,0,0,1,1,0,0,0,0,0,0,0,0,1
93204,93204,0,1,0,0,0,0,0,0,0,0,0,0,1
93205,93205,0,1,0,1,0,0,0,0,0,0,0,1,0
93206,93206,0,1,1,0,0,0,0,0,0,0,0,0,1
93207,93207,0,1,1,1,0,0,0,0,0,0,0,0,1
93208,93208,1,0,0,0,0,1,0,0,0,0,0,0,0
93209,93209,1,0,0,1,0,0,0,0,0,1,0,0,0
93210,93210,1,0,1,0,0,0,1,0,0,0,0,0,1
93211,93211,1,0,1,1,0,0,0,0,0,0,1,0,1
93212,93212,1,1,0,0,0,1,0,0,0,0,0,0,1
93213,93213,1,1,0,1,0,0,0,0,0,1,0,0,1
93214,93214,1,1,1,0,0,0,0,1,0,0,0,0,1
93215,93215,1,1,1,1,0,0,0,0,0,0,0,1,1
93216,93216,0,0,0,0,0,0,0,0,0,0,0,1,0
93217,93217,0,0,0,1,0,0,0,0,0,0,0,1,0
93218,93218,0,0,1,0,0,0,0,0,0,0,0,1,0
93219,93219,0,0,1,1,0,0,0,0,0,0,0,1,0
93220,93220,0,1,0,0,0,0,0,0,0,0,0,1,0
93221,93221,0,1,0,1,0,0,0,0,0,0,0,1,0
93222,93222,0,1,1,0,0,0,0,0,0,0,0,1,0
93223,93223,0,1,1,1,0,0,0,0,0,0,0,0,1
93224,93224,1,0,0,0,0,0,0,0,0,0,0,1,0
93225,93225,1,0,0,1,0,0,0,0,0,0,1,0,0
93226,93226,1,0,1,0,0,0,1,0,0,0,0,0,1
93227,93227,1,0,1,1,0,0,0,0,0,0,1,0,1
93228,93228,1,1,0,0,0,1,0,0,0,0,0,0,1
93229,93229,1,1,0,1,1,0,0,0,0,0,0,0,0
93230,93230,1,1,1,0,0,0,0,1,0,0,0,0,1
93231,93231,1,1,1,1,0,0,0,0,0,0,0,1,1
93232,93232,0,0,0,0,0,0,0,0,0,0,0,1,0
93233,93233,0,0,0,1,0,0,0,0,0,0,0,0,1
93234,93234,0,0,1,0,0,0,0,0,0,0,0,0,1
93235,93235,0,0,1,1,0,0,0,0,0,0,0,0,1
93236,93236,0,1,0,0,0,0,0,0,0,0,0,0,1
93237,93237,0,1,0,1,0,0,0,0,0,0,0,0,1
93238,93238,0,1,1,0,0,0,0,0,0,0,0,0,1
93239,93239,0,1,1,1,0,0,0,0,0,0,0,0,1
93240,93240,1,0,0,0,1,0,0,0,0,0,0,0,1
93241,93241,1,0,0,1,0,0,0,0,1,0,0,0,1
93242,93242,1,0,1,0,0,0,0,1,0,0,0,0,0
93243,93243,1,0,1,1,0,0,0,0,0,0,1,0,1
93244,93244,1,1,0,0,0,0,0,0,1,0,0,0,0
93245,93245,1,1,0,1,0,0,0,0,0,1,0,0,1
93246,93246,1,1,1,0,0,0,0,1,0,0,0,0,1
93247,93247,1,1,1,1,1,0,0,0,0,0,0,0,0
93248,93248,0,0,0,0,0,0,0,0,0,0,0,0,1
93249,93249,0,0,0,1,0,0,0,0,0,0,0,0,1
93250,93250,0,0,1,0,0,0,0,0,0,0,0,0,1
93251,93251,0,0,1,1,0,0,0,0,0,0,0,1,0
93252,93252,0,1,0,0,0,0,0,0,0,0,0,1,0
93253,93253,0,1,0,1,0,0,0,0,0,0,0,1,0
93254,93254,0,1,1,0,0,0,0,0,0,0,0,0,1
93255,93255,0,1,1,1,0,0,0,0,0,0,0,0,1
93256,93256,1,0,0,0,1,0,0,0,0,0,0,0,1
93257,93257,1,0,0,1,0,0,0,0,1,0,0,0,1
93258,93258,1,0,1,0,0,0,0,0,0,0,0,1,0
93259,93259,1,0,1,1,0,0,0,0,0,0,1,0,1
93260,93260,1,1,0,0,0,1,0,0,0,0,0,0,1
93261,93261,1,1,0,1,0,1,0,0,0,0,0,0,0
93262,93262,1,1,1,0,0,0,0,1,0,0,0,0,1
93263,93263,1,1,1,1,0,0,0,0,0,1,0,0,0
93264,93264,0,0,0,0,0,0,0,0,0,0,0,1,0
93265,93265,0,0,0,1,0,0,0,0,0,0,0,1,0
93266,93266,0,0,1,0,0,0,0,0,0,0,0,0,1
93267,93267,0,0,1,1,0,0,0,0,0,0,0,1,0
93268,93268,0,1,0,0,0,0,0,0,0,0,0,1,0
93269,93269,0,1,0,1,0,0,0,0,0,0,0,1,0
93270,93270,0,1,1,0,0,0,0,0,0,0,0,1,0
93271,93271,0,1,1,1,0,0,0,0,0,0,0,0,1
93272,93272,1,0,0,0,1,0,0,0,0,0,0,0,1
93273,93273,1,0,0,1,0,0,0,0,1,0,0,0,1
93274,93274,1,0,1,0,0,0,1,0,0,0,0,0,1
93275,93275,1,0,1,1,1,1,1,0,0,1,1,0,0
93276,93276,1,1,0,0,1,0,0,0,0,0,0,0,0
93277,93277,1,1,0,1,0,0,0,0,0,1,0,0,1
93278,93278,1,1,1,0,0,0,0,1,0,0,0,0,1
93279,93279,1,1,1,1,1,0,0,0,1,0,1,0,0
93280,93280,0,0,0,0,0,0,0,0,0,0,0,0,1
93281,93281,0,0,0,1,0,0,0,0,0,0,0,1,0
93282,93282,0,0,1,0,0,0,0,0,0,0,0,1,0
93283,93283,0,0,1,1,0,0,0,0,0,0,0,0,1
93284,93284,0,1,0,0,0,0,0,0,0,0,0,1,0
93285,93285,0,1,0,1,0,0,0,0,0,0,0,1,0
93286,93286,0,1,1,0,0,0,0,0,0,0,0,1,0
93287,93287,0,1,1,1,0,0,0,0,0,0,0,0,1
93288,93288,1,0,0,0,0,0,1,0,0,0,0,0,0
93289,93289,1,0,0,1,0,1,0,0,0,0,0,0,0
93290,93290,1,0,1,0,0,0,0,0,0,1,0,0,0
93291,93291,1,0,1,1,1,0,0,0,0,0,0,0,0
93292,93292,1,1,0,0,0,1,0,0,0,0,0,0,1
93293,93293,1,1,0,1,1,1,1,1,1,1,1,1,0
93294,93294,1,1,1,0,0,0,0,1,0,0,0,0,1
93295,93295,1,1,1,1,1,1,1,1,0,1,1,0,0
93296,93296,0,0,0,0,0,0,0,0,0,0,0,0,1
93297,93297,0,0,0,1,0,0,0,0,0,0,0,0,1
93298,93298,0,0,1,0,0,0,0,0,0,0,0,1,0
93299,93299,0,0,1,1,0,0,0,0,0,0,0,0,1
93300,93300,0,1,0,0,0,0,0,0,0,0,0,1,0
93301,93301,0,1,0,1,0,0,0,0,0,0,0,1,0
93302,93302,0,1,1,0,0,0,0,0,0,0,0,0,1
93303,93303,0,1,1,1,0,0,0,0,0,0,0,0,1
93304,93304,1,0,0,0,1,0,0,0,0,0,0,0,1
93305,93305,1,0,0,1,0,0,0,0,1,0,0,0,1
93306,93306,1,0,1,0,0,1,0,0,0,0,0,0,0
93307,93307,1,0,1,1,0,0,0,0,0,0,0,0,0
93308,93308,1,1,0,0,0,1,0,0,0,0,0,0,1
93309,93309,1,1,0,1,0,0,0,0,0,1,0,0,1
93310,93310,1,1,1,0,0,0,0,0,0,0,1,0,0
93311,93311,1,1,1,1,1,0,0,0,0,0,0,0,0
93312,93312,0,0,0,0,0,0,0,0,0,0,0,0,1
93313,93313,0,0,0,1,0,0,0,0,0,0,0,0,1
93314,93314,0,0,1,0,0,0,0,0,0,0,0,1,0
93315,93315,0,0,1,1,0,0,0,0,0,0,0,1,0
93316,93316,0,1,0,0,0,0,0,0,0,0,0,1,0
93317,93317,0,1,0,1,0,0,0,0,0,0,0,1,0
93318,93318,0,1,1,0,0,0,0,0,0,0,0,1,0
93319,93319,0,1,1,1,0,0,0,0,0,0,0,1,0
93320,93320,1,0,0,0,0,0,0,0,1,0,0,0,0
93321,93321,1,0,0,1,1,0,1,0,1,1,1,1,0
93322,93322,1,0,1,0,0,0,1,0,0,0,0,0,1
93323,93323,1,0,1,1,0,0,0,0,0,1,0,0,0
93324,93324,1,1,0,0,0,1,0,0,0,0,0,0,1
93325,93325,1,1,0,1,1,0,0,0,0,0,0,0,0
93326,93326,1,1,1,0,0,0,1,0,0,0,0,0,0
93327,93327,1,1,1,1,0,0,0,0,0,0,0,1,1
93328,93328,0,0,0,0,0,0,0,0,0,0,0,1,0
93329,93329,0,0,0,1,0,0,0,0,0,0,0,1,0
93330,93330,0,0,1,0,0,0,0,0,0,0,0,1,0
93331,93331,0,0,1,1,0,0,0,0,0,0,0,1,0
93332,93332,0,1,0,0,0,0,0,0,0,0,0,0,1
93333,93333,0,1,0,1,0,0,0,0,0,0,0,0,1
93334,93334,0,1,1,0,0,0,0,0,0,0,0,0,1
93335,93335,0,1,1,1,0,0,0,0,0,0,0,0,1
93336,93336,1,0,0,0,1,0,0,0,0,0,0,0,1
93337,93337,1,0,0,1,0,0,1,0,0,0,0,0,0
93338,93338,1,0,1,0,0,0,1,0,0,0,0,0,1
93339,93339,1,0,1,1,0,0,0,0,0,0,1,0,1
93340,93340,1,1,0,0,0,0,0,0,0,1,0,0,0
93341,93341,1,1,0,1,0,0,0,0,0,1,0,0,1
93342,93342,1,1,1,0,0,0,1,0,0,0,0,0,0
93343,93343,1,1,1,1,0,0,0,0,0,0,0,1,1
93344,93344,0,0,0,0,0,0,0,0,0,0,0,1,0
93345,93345,0,0,0,1,0,0,0,0,0,0,0,0,1
93346,93346,0,0,1,0,0,0,0,0,0,0,0,0,1
93347,93347,0,0,1,1,0,0,0,0,0,0,0,0,1
93348,93348,0,1,0,0,0,0,0,0,0,0,0,1,0
93349,93349,0,1,0,1,0,0,0,0,0,0,0,0,1
93350,93350,0,1,1,0,0,0,0,0,0,0,0,0,1
93351,93351,0,1,1,1,0,0,0,0,0,0,0,1,0
93352,93352,1,0,0,0,1,0,0,0,0,0,0,0,1
93353,93353,1,0,0,1,0,0,0,0,0,0,1,0,0
93354,93354,1,0,1,0,0,0,1,0,0,0,0,0,1
93355,93355,1,0,1,1,0,0,0,0,0,0,1,0,1
93356,93356,1,1,0,0,0,0,1,0,0,0,0,0,0
93357,93357,1,1,0,1,0,0,0,0,0,0,1,0,0
93358,93358,1,1,1,0,0,0,0,0,0,0,1,0,0
93359,93359,1,1,1,1,0,0,0,0,0,0,0,1,1
93360,93360,0,0,0,0,0,0,0,0,0,0,0,1,0
93361,93361,0,0,0,1,0,0,0,0,0,0,0,1,0
93362,93362,0,0,1,0,0,0,0,0,0,0,0,1,0
93363,93363,0,0,1,1,0,0,0,0,0,0,0,1,0
93364,93364,0,1,0,0,0,0,0,0,0,0,0,1,0
93365,93365,0,1,0,1,0,0,0,0,0,0,0,1,0
93366,93366,0,1,1,0,0,0,0,0,0,0,0,1,0
93367,93367,0,1,1,1,0,0,0,0,0,0,0,1,0
93368,93368,1,0,0,0,0,0,0,0,0,0,0,0,0
93369,93369,1,0,0,1,0,1,0,0,0,0,0,0,0
93370,93370,1,0,1,0,0,0,0,0,0,0,0,0,0
93371,93371,1,0,1,1,0,0,0,0,0,0,1,0,1
93372,93372,1,1,0,0,0,1,0,0,0,0,0,0,1
93373,93373,1,1,0,1,0,0,0,0,0,1,0,0,1
93374,93374,1,1,1,0,1,0,1,0,0,1,1,0,0
93375,93375,1,1,1,1,0,0,0,0,0,1,0,0,0
93376,93376,0,0,0,0,0,0,0,0,0,0,0,0,1
93377,93377,0,0,0,1,0,0,0,0,0,0,0,1,0
93378,93378,0,0,1,0,0,0,0,0,0,0,0,1,0
93379,93379,0,0,1,1,0,0,0,0,0,0,0,0,1
93380,93380,0,1,0,0,0,0,0,0,0,0,0,1,0
93381,93381,0,1,0,1,0,0,0,0,0,0,0,0,1
93382,93382,0,1,1,0,0,0,0,0,0,0,0,0,1
93383,93383,0,1,1,1,0,0,0,0,0,0,0,1,0
93384,93384,1,0,0,0,0,1,0,0,0,0,0,0,0
93385,93385,1,0,0,1,0,0,0,0,1,0,0,0,1
93386,93386,1,0,1,0,0,0,0,1,0,0,0,0,0
93387,93387,1,0,1,1,0,0,0,0,0,0,1,0,1
93388,93388,1,1,0,0,0,0,1,0,0,0,0,0,0
93389,93389,1,1,0,1,0,0,0,0,0,1,0,0,1
93390,93390,1,1,1,0,1,0,0,0,0,0,0,0,0
93391,93391,1,1,1,1,0,0,0,0,1,0,0,0,0
93392,93392,0,0,0,0,0,0,0,0,0,0,0,0,1
93393,93393,0,0,0,1,0,0,0,0,0,0,0,1,0
93394,93394,0,0,1,0,0,0,0,0,0,0,0,1,0
93395,93395,0,0,1,1,0,0,0,0,0,0,0,0,1
93396,93396,0,1,0,0,0,0,0,0,0,0,0,1,0
93397,93397,0,1,0,1,0,0,0,0,0,0,0,0,1
93398,93398,0,1,1,0,0,0,0,0,0,0,0,0,1
93399,93399,0,1,1,1,0,0,0,0,0,0,0,1,0
93400,93400,1,0,0,0,0,0,0,0,0,0,0,0,0
93401,93401,1,0,0,1,0,0,0,0,1,0,0,0,1
93402,93402,1,0,1,0,0,0,1,0,0,0,0,0,1
93403,93403,1,0,1,1,1,1,0,1,1,1,1,0,0
93404,93404,1,1,0,0,0,0,0,0,1,0,0,0,0
93405,93405,1,1,0,1,0,0,0,0,0,1,0,0,1
93406,93406,1,1,1,0,0,0,0,0,1,0,0,0,0
93407,93407,1,1,1,1,0,0,0,0,1,0,0,0,0
93408,93408,0,0,0,0,0,0,0,0,0,0,0,1,0
93409,93409,0,0,0,1,0,0,0,0,0,0,0,1,0
93410,93410,0,0,1,0,0,0,0,0,0,0,0,0,1
93411,93411,0,0,1,1,0,0,0,0,0,0,0,1,0
93412,93412,0,1,0,0,0,0,0,0,0,0,0,0,1
93413,93413,0,1,0,1,0,0,0,0,0,0,0,1,0
93414,93414,0,1,1,0,0,0,0,0,0,0,0,0,1
93415,93415,0,1,1,1,0,0,0,0,0,0,0,1,0
93416,93416,1,0,0,0,0,0,0,1,0,0,0,0,0
93417,93417,1,0,0,1,0,0,0,0,0,1,0,0,0
93418,93418,1,0,1,0,0,0,1,0,0,0,0,0,1
93419,93419,1,0,1,1,0,0,0,0,0,0,1,0,1
93420,93420,1,1,0,0,0,1,0,0,0,0,0,0,1
93421,93421,1,1,0,1,0,0,0,0,0,0,0,0,0
93422,93422,1,1,1,0,0,0,0,0,0,0,0,1,0
93423,93423,1,1,1,1,0,0,0,0,0,0,0,1,1
93424,93424,0,0,0,0,0,0,0,0,0,0,0,1,0
93425,93425,0,0,0,1,0,0,0,0,0,0,0,1,0
93426,93426,0,0,1,0,0,0,0,0,0,0,0,0,1
93427,93427,0,0,1,1,0,0,0,0,0,0,0,1,0
93428,93428,0,1,0,0,0,0,0,0,0,0,0,1,0
93429,93429,0,1,0,1,0,0,0,0,0,0,0,0,1
93430,93430,0,1,1,0,0,0,0,0,0,0,0,1,0
93431,93431,0,1,1,1,0,0,0,0,0,0,0,1,0
93432,93432,1,0,0,0,0,0,0,1,0,0,0,0,0
93433,93433,1,0,0,1,0,0,0,0,1,0,0,0,1
93434,93434,1,0,1,0,1,0,1,0,1,1,1,1,0
93435,93435,1,0,1,1,0,0,0,0,0,0,1,0,1
93436,93436,1,1,0,0,0,0,0,0,0,1,0,0,0
93437,93437,1,1,0,1,0,0,0,0,0,1,0,0,1
93438,93438,1,1,1,0,0,0,0,1,0,0,0,0,1
93439,93439,1,1,1,1,0,0,0,0,0,0,0,1,1
93440,93440,0,0,0,0,0,0,0,0,0,0,0,0,1
93441,93441,0,0,0,1,0,0,0,0,0,0,0,0,1
93442,93442,0,0,1,0,0,0,0,0,0,0,0,0,1
93443,93443,0,0,1,1,0,0,0,0,0,0,0,1,0
93444,93444,0,1,0,0,0,0,0,0,0,0,0,0,1
93445,93445,0,1,0,1,0,0,0,0,0,0,0,1,0
93446,93446,0,1,1,0,0,0,0,0,0,0,0,0,1
93447,93447,0,1,1,1,0,0,0,0,0,0,0,1,0
93448,93448,1,0,0,0,1,0,0,0,0,0,0,0,1
93449,93449,1,0,0,1,0,0,0,1,0,0,0,0,0
93450,93450,1,0,1,0,0,0,0,0,0,1,0,0,0
93451,93451,1,0,1,1,0,0,0,0,0,0,1,0,1
93452,93452,1,1,0,0,0,0,0,0,0,0,1,0,0
93453,93453,1,1,0,1,0,0,0,0,0,1,0,0,1
93454,93454,1,1,1,0,0,0,0,0,0,0,1,0,0
93455,93455,1,1,1,1,0,0,0,1,0,0,0,0,0
93456,93456,0,0,0,0,0,0,0,0,0,0,0,0,1
93457,93457,0,0,0,1,0,0,0,0,0,0,0,0,1
93458,93458,0,0,1,0,0,0,0,0,0,0,0,0,1
93459,93459,0,0,1,1,0,0,0,0,0,0,0,1,0
93460,93460,0,1,0,0,0,0,0,0,0,0,0,0,1
93461,93461,0,1,0,1,0,0,0,0,0,0,0,0,1
93462,93462,0,1,1,0,0,0,0,0,0,0,0,1,0
93463,93463,0,1,1,1,0,0,0,0,0,0,0,0,1
93464,93464,1,0,0,0,1,0,0,0,0,0,0,0,1
93465,93465,1,0,0,1,0,0,0,0,1,0,0,0,1
93466,93466,1,0,1,0,1,0,0,0,0,0,0,0,0
93467,93467,1,0,1,1,0,0,0,0,0,0,1,0,1
93468,93468,1,1,0,0,0,0,0,0,1,0,0,0,0
93469,93469,1,1,0,1,0,0,0,0,0,0,1,0,0
93470,93470,1,1,1,0,0,0,0,1,0,0,0,0,1
93471,93471,1,1,1,1,1,0,0,0,0,0,0,0,0
93472,93472,0,0,0,0,0,0,0,0,0,0,0,1,0
93473,93473,0,0,0,1,0,0,0,0,0,0,0,0,1
93474,93474,0,0,1,0,0,0,0,0,0,0,0,0,1
93475,93475,0,0,1,1,0,0,0,0,0,0,0,1,0
93476,93476,0,1,0,0,0,0,0,0,0,0,0,1,0
93477,93477,0,1,0,1,0,0,0,0,0,0,0,1,0
93478,93478,0,1,1,0,0,0,0,0,0,0,0,0,1
93479,93479,0,1,1,1,0,0,0,0,0,0,0,1,0
93480,93480,1,0,0,0,1,0,0,0,0,0,0,0,1
