,Time,IN1,IN2,OUT
26473,26473,0,1,1
26474,26474,0,0,0
26475,26475,1,1,1
26476,26476,1,1,1
26477,26477,1,0,1
26478,26478,0,0,0
26479,26479,0,1,1
26480,26480,0,0,0
26481,26481,1,0,1
26482,26482,1,0,1
26483,26483,0,1,1
26484,26484,0,1,1
26485,26485,1,1,1
26486,26486,0,0,0
26487,26487,0,0,0
26488,26488,1,1,1
26489,26489,1,0,1
26490,26490,0,0,0
26491,26491,1,0,1
26492,26492,0,1,1
26493,26493,0,1,1
26494,26494,0,1,1
26495,26495,1,0,1
26496,26496,1,1,1
26497,26497,0,1,1
26498,26498,1,0,1
26499,26499,0,1,1
26500,26500,0,0,0
26501,26501,1,0,1
26502,26502,0,0,0
26503,26503,0,0,0
26504,26504,0,0,0
26505,26505,0,0,0
26506,26506,1,1,1
26507,26507,0,1,1
26508,26508,1,0,1
26509,26509,1,0,1
26510,26510,0,0,0
26511,26511,0,0,0
26512,26512,0,1,1
26513,26513,1,1,1
26514,26514,0,0,0
26515,26515,1,0,1
26516,26516,1,0,1
26517,26517,1,0,1
26518,26518,0,1,1
26519,26519,0,1,1
26520,26520,1,0,1
26521,26521,1,1,1
26522,26522,0,1,1
26523,26523,1,0,1
26524,26524,0,0,0
26525,26525,0,1,1
26526,26526,0,0,0
26527,26527,0,0,0
26528,26528,0,1,1
26529,26529,0,1,1
26530,26530,0,0,0
26531,26531,1,0,1
26532,26532,1,0,1
26533,26533,0,1,1
26534,26534,0,1,1
26535,26535,1,0,1
26536,26536,1,1,1
26537,26537,1,0,1
26538,26538,0,1,1
26539,26539,1,0,1
26540,26540,1,1,1
26541,26541,0,0,0
26542,26542,0,1,1
26543,26543,0,0,0
26544,26544,0,0,0
26545,26545,0,1,1
26546,26546,1,0,1
26547,26547,1,0,1
26548,26548,1,1,1
26549,26549,0,0,0
26550,26550,1,1,1
26551,26551,1,0,1
26552,26552,0,0,0
26553,26553,1,0,1
26554,26554,0,1,1
26555,26555,1,0,1
26556,26556,0,0,0
26557,26557,1,1,1
26558,26558,0,0,0
26559,26559,0,1,1
26560,26560,0,1,1
26561,26561,1,0,1
26562,26562,0,1,1
26563,26563,0,1,1
26564,26564,0,0,0
26565,26565,1,1,1
26566,26566,0,1,1
26567,26567,0,0,0
26568,26568,0,0,0
26569,26569,1,0,1
26570,26570,0,1,1
26571,26571,1,1,1
26572,26572,0,0,0
26573,26573,0,0,0
26574,26574,1,0,1
26575,26575,0,0,0
26576,26576,1,0,1
26577,26577,1,0,1
26578,26578,1,0,1
26579,26579,0,1,1
26580,26580,0,0,0
26581,26581,1,1,1
26582,26582,1,1,1
26583,26583,0,0,0
26584,26584,1,1,1
26585,26585,1,0,1
26586,26586,0,0,0
26587,26587,1,0,1
26588,26588,0,1,1
26589,26589,1,0,1
26590,26590,1,0,1
26591,26591,1,1,1
26592,26592,0,1,1
26593,26593,1,1,1
26594,26594,0,1,1
26595,26595,0,0,0
26596,26596,0,1,1
26597,26597,1,1,1
26598,26598,1,0,1
26599,26599,1,1,1
26600,26600,1,0,1
26601,26601,0,0,0
26602,26602,1,0,1
26603,26603,0,1,1
26604,26604,1,1,1
26605,26605,0,0,0
26606,26606,0,1,1
26607,26607,0,0,0
26608,26608,1,1,1
26609,26609,0,1,1
26610,26610,0,0,0
26611,26611,0,1,1
26612,26612,1,0,1
26613,26613,1,0,1
26614,26614,1,0,1
26615,26615,0,1,1
26616,26616,0,1,1
26617,26617,0,1,1
26618,26618,0,1,1
26619,26619,0,0,0
26620,26620,0,1,1
26621,26621,1,0,1
26622,26622,0,1,1
26623,26623,1,0,1
26624,26624,1,0,1
26625,26625,0,0,0
26626,26626,1,1,1
26627,26627,0,0,0
26628,26628,1,1,1
26629,26629,1,1,1
26630,26630,1,1,1
26631,26631,1,1,1
26632,26632,1,0,1
26633,26633,0,0,0
26634,26634,1,0,1
26635,26635,0,0,0
26636,26636,1,1,1
26637,26637,0,1,1
26638,26638,0,0,0
26639,26639,1,0,1
26640,26640,1,1,1
26641,26641,0,1,1
26642,26642,0,0,0
26643,26643,0,0,0
26644,26644,0,1,1
26645,26645,1,0,1
26646,26646,0,0,0
26647,26647,1,1,1
26648,26648,1,0,1
26649,26649,0,0,0
26650,26650,1,0,1
26651,26651,0,0,0
26652,26652,1,1,1
26653,26653,1,1,1
26654,26654,0,0,0
26655,26655,0,0,0
26656,26656,1,0,1
26657,26657,1,0,1
26658,26658,1,1,1
26659,26659,0,0,0
26660,26660,1,1,1
26661,26661,1,0,1
26662,26662,0,1,1
26663,26663,1,0,1
26664,26664,1,1,1
26665,26665,1,1,1
26666,26666,0,0,0
26667,26667,1,1,1
26668,26668,0,0,0
26669,26669,1,0,1
26670,26670,1,1,1
26671,26671,0,1,1
26672,26672,1,1,1
26673,26673,1,0,1
26674,26674,0,1,1
26675,26675,1,0,1
26676,26676,0,1,1
26677,26677,1,0,1
26678,26678,1,0,1
26679,26679,1,0,1
26680,26680,0,1,1
26681,26681,0,1,1
26682,26682,1,1,1
26683,26683,0,0,0
26684,26684,1,0,1
26685,26685,1,1,1
26686,26686,1,0,1
26687,26687,0,0,0
26688,26688,0,0,0
26689,26689,0,1,1
26690,26690,0,0,0
26691,26691,0,1,1
26692,26692,0,1,1
26693,26693,1,1,1
26694,26694,1,1,1
26695,26695,1,1,1
26696,26696,1,1,1
26697,26697,0,1,1
26698,26698,1,1,1
26699,26699,0,1,1
26700,26700,1,1,1
26701,26701,1,0,1
26702,26702,1,0,1
26703,26703,0,0,0
26704,26704,1,0,1
26705,26705,1,1,1
26706,26706,0,0,0
26707,26707,0,1,1
26708,26708,0,0,0
26709,26709,0,0,0
26710,26710,0,1,1
26711,26711,0,0,0
26712,26712,1,1,1
26713,26713,1,1,1
26714,26714,0,0,0
26715,26715,1,1,1
26716,26716,0,1,1
26717,26717,1,1,1
26718,26718,1,0,1
26719,26719,1,0,1
26720,26720,1,0,1
26721,26721,1,0,1
26722,26722,0,0,0
26723,26723,1,1,1
26724,26724,0,1,1
26725,26725,1,1,1
26726,26726,0,0,0
26727,26727,0,1,1
26728,26728,0,0,0
26729,26729,0,1,1
26730,26730,1,0,1
26731,26731,0,1,1
26732,26732,0,0,0
26733,26733,0,0,0
26734,26734,1,0,1
26735,26735,1,0,1
26736,26736,1,0,1
26737,26737,0,1,1
26738,26738,1,1,1
26739,26739,0,1,1
26740,26740,0,1,1
26741,26741,0,1,1
26742,26742,1,0,1
26743,26743,0,0,0
26744,26744,0,0,0
26745,26745,1,0,1
26746,26746,1,0,1
26747,26747,1,0,1
26748,26748,1,1,1
26749,26749,1,1,1
26750,26750,0,0,0
26751,26751,1,0,1
26752,26752,0,1,1
26753,26753,0,0,0
26754,26754,0,1,1
26755,26755,0,1,1
26756,26756,0,0,0
26757,26757,1,1,1
26758,26758,1,1,1
26759,26759,0,0,0
26760,26760,1,1,1
26761,26761,0,1,1
26762,26762,0,1,1
26763,26763,1,1,1
26764,26764,0,1,1
26765,26765,1,1,1
26766,26766,1,0,1
26767,26767,0,0,0
26768,26768,1,1,1
26769,26769,0,0,0
26770,26770,0,0,0
26771,26771,1,1,1
26772,26772,1,1,1
26773,26773,1,1,1
26774,26774,0,1,1
26775,26775,0,1,1
26776,26776,0,1,1
26777,26777,1,0,1
26778,26778,0,0,0
26779,26779,0,1,1
26780,26780,1,1,1
26781,26781,1,1,1
26782,26782,1,0,1
26783,26783,0,1,1
26784,26784,1,1,1
26785,26785,1,0,1
26786,26786,0,0,0
26787,26787,0,0,0
26788,26788,1,1,1
26789,26789,1,0,1
26790,26790,0,0,0
26791,26791,1,0,1
26792,26792,0,1,1
26793,26793,0,0,0
26794,26794,0,1,1
26795,26795,0,0,0
26796,26796,0,1,1
26797,26797,1,0,1
26798,26798,0,1,1
26799,26799,0,0,0
26800,26800,1,1,1
26801,26801,0,1,1
26802,26802,1,0,1
26803,26803,1,0,1
26804,26804,1,0,1
26805,26805,1,0,1
26806,26806,0,0,0
26807,26807,1,0,1
26808,26808,1,0,1
26809,26809,1,1,1
26810,26810,1,1,1
26811,26811,1,1,1
26812,26812,1,0,1
26813,26813,0,1,1
26814,26814,1,0,1
26815,26815,0,1,1
26816,26816,0,0,0
26817,26817,1,0,1
26818,26818,1,1,1
26819,26819,0,0,0
26820,26820,0,1,1
26821,26821,0,0,0
26822,26822,0,1,1
26823,26823,0,0,0
26824,26824,1,1,1
26825,26825,0,0,0
26826,26826,1,0,1
26827,26827,0,0,0
26828,26828,0,0,0
26829,26829,0,0,0
26830,26830,0,1,1
26831,26831,1,0,1
26832,26832,0,0,0
26833,26833,0,0,0
26834,26834,1,0,1
26835,26835,0,0,0
26836,26836,1,0,1
26837,26837,0,1,1
26838,26838,1,0,1
26839,26839,0,1,1
26840,26840,1,0,1
26841,26841,1,0,1
26842,26842,1,1,1
26843,26843,0,0,0
26844,26844,0,1,1
26845,26845,1,0,1
26846,26846,1,0,1
26847,26847,0,1,1
26848,26848,0,0,0
26849,26849,0,0,0
26850,26850,0,0,0
26851,26851,1,0,1
26852,26852,1,1,1
26853,26853,0,0,0
26854,26854,1,0,1
26855,26855,0,0,0
26856,26856,0,1,1
26857,26857,0,1,1
26858,26858,1,0,1
26859,26859,1,0,1
26860,26860,1,1,1
26861,26861,1,0,1
26862,26862,1,1,1
26863,26863,1,0,1
26864,26864,1,0,1
26865,26865,1,0,1
26866,26866,0,0,0
26867,26867,0,1,1
26868,26868,1,1,1
26869,26869,0,0,0
26870,26870,0,0,0
26871,26871,0,1,1
26872,26872,0,0,0
26873,26873,1,0,1
26874,26874,1,0,1
26875,26875,1,0,1
26876,26876,0,0,0
26877,26877,0,0,0
26878,26878,0,1,1
26879,26879,0,1,1
26880,26880,1,0,1
26881,26881,1,0,1
26882,26882,0,0,0
26883,26883,0,0,0
26884,26884,1,1,1
26885,26885,0,1,1
26886,26886,1,1,1
26887,26887,1,1,1
26888,26888,1,1,1
26889,26889,1,1,1
26890,26890,0,0,0
26891,26891,0,0,0
26892,26892,1,0,1
26893,26893,1,0,1
26894,26894,1,0,1
26895,26895,1,0,1
26896,26896,1,0,1
26897,26897,0,0,0
26898,26898,1,1,1
26899,26899,1,0,1
26900,26900,1,0,1
26901,26901,0,1,1
26902,26902,0,0,0
26903,26903,0,1,1
26904,26904,1,1,1
26905,26905,1,1,1
26906,26906,0,1,1
26907,26907,0,1,1
26908,26908,0,0,0
26909,26909,0,0,0
26910,26910,0,1,1
26911,26911,1,1,1
26912,26912,1,0,1
26913,26913,0,1,1
26914,26914,0,1,1
26915,26915,1,0,1
26916,26916,1,1,1
26917,26917,0,0,0
26918,26918,0,1,1
26919,26919,0,0,0
26920,26920,1,0,1
26921,26921,1,1,1
26922,26922,1,0,1
26923,26923,1,0,1
26924,26924,1,0,1
26925,26925,0,1,1
26926,26926,0,0,0
26927,26927,1,1,1
26928,26928,0,0,0
26929,26929,1,1,1
26930,26930,1,0,1
26931,26931,0,1,1
26932,26932,1,1,1
26933,26933,1,1,1
26934,26934,0,0,0
26935,26935,0,1,1
26936,26936,1,0,1
26937,26937,1,1,1
26938,26938,0,0,0
26939,26939,0,1,1
26940,26940,1,1,1
26941,26941,1,1,1
26942,26942,0,0,0
26943,26943,0,0,0
26944,26944,0,0,0
26945,26945,0,0,0
26946,26946,1,1,1
26947,26947,0,0,0
26948,26948,1,0,1
26949,26949,0,1,1
26950,26950,0,0,0
26951,26951,1,0,1
26952,26952,0,1,1
26953,26953,1,0,1
26954,26954,0,1,1
26955,26955,1,0,1
26956,26956,0,1,1
26957,26957,1,1,1
26958,26958,0,0,0
26959,26959,1,0,1
26960,26960,1,1,1
26961,26961,0,0,0
26962,26962,1,1,1
26963,26963,0,0,0
26964,26964,1,1,1
26965,26965,1,1,1
26966,26966,0,0,0
26967,26967,0,0,0
26968,26968,1,1,1
26969,26969,1,1,1
26970,26970,1,1,1
26971,26971,0,0,0
26972,26972,1,1,1
26973,26973,0,1,1
26974,26974,1,0,1
26975,26975,1,1,1
26976,26976,1,1,1
26977,26977,0,0,0
26978,26978,1,0,1
26979,26979,0,1,1
26980,26980,0,0,0
26981,26981,1,1,1
26982,26982,1,0,1
26983,26983,0,0,0
26984,26984,1,0,1
26985,26985,0,1,1
26986,26986,0,0,0
26987,26987,0,0,0
26988,26988,1,1,1
26989,26989,0,1,1
26990,26990,0,0,0
26991,26991,1,1,1
26992,26992,1,1,1
26993,26993,1,0,1
26994,26994,1,1,1
26995,26995,1,1,1
26996,26996,0,0,0
26997,26997,0,1,1
26998,26998,0,1,1
26999,26999,0,1,1
27000,27000,0,0,0
27001,27001,1,0,1
27002,27002,0,1,1
27003,27003,0,0,0
27004,27004,1,0,1
27005,27005,1,1,1
27006,27006,1,0,1
27007,27007,1,0,1
27008,27008,1,1,1
27009,27009,1,1,1
27010,27010,1,0,1
27011,27011,0,1,1
27012,27012,0,1,1
27013,27013,1,1,1
27014,27014,1,0,1
27015,27015,1,1,1
27016,27016,1,1,1
27017,27017,1,1,1
27018,27018,1,0,1
27019,27019,0,1,1
27020,27020,0,1,1
27021,27021,0,0,0
27022,27022,1,1,1
27023,27023,0,1,1
27024,27024,0,0,0
27025,27025,1,1,1
27026,27026,1,1,1
27027,27027,1,0,1
27028,27028,0,1,1
27029,27029,1,0,1
27030,27030,1,0,1
27031,27031,1,1,1
27032,27032,1,1,1
27033,27033,0,1,1
27034,27034,1,0,1
27035,27035,0,1,1
27036,27036,1,0,1
27037,27037,0,0,0
27038,27038,1,0,1
27039,27039,0,1,1
27040,27040,1,1,1
27041,27041,1,0,1
27042,27042,1,1,1
27043,27043,1,1,1
27044,27044,0,1,1
27045,27045,0,1,1
27046,27046,0,1,1
27047,27047,1,1,1
27048,27048,1,0,1
27049,27049,0,1,1
27050,27050,0,1,1
27051,27051,0,0,0
27052,27052,1,1,1
27053,27053,1,0,1
27054,27054,1,1,1
27055,27055,1,1,1
27056,27056,1,0,1
27057,27057,1,1,1
27058,27058,0,1,1
27059,27059,0,1,1
27060,27060,0,0,0
27061,27061,0,1,1
27062,27062,0,0,0
27063,27063,1,1,1
27064,27064,0,1,1
27065,27065,1,1,1
27066,27066,1,1,1
27067,27067,0,0,0
27068,27068,0,0,0
27069,27069,0,0,0
27070,27070,1,1,1
27071,27071,1,1,1
27072,27072,0,1,1
27073,27073,0,1,1
27074,27074,1,0,1
27075,27075,1,1,1
27076,27076,0,0,0
27077,27077,0,1,1
27078,27078,1,0,1
27079,27079,0,1,1
27080,27080,0,0,0
27081,27081,0,0,0
27082,27082,1,0,1
27083,27083,0,1,1
27084,27084,0,1,1
27085,27085,1,0,1
27086,27086,0,0,0
27087,27087,1,0,1
27088,27088,0,0,0
27089,27089,0,0,0
27090,27090,1,0,1
27091,27091,0,1,1
27092,27092,0,1,1
27093,27093,1,1,1
27094,27094,0,0,0
27095,27095,0,0,0
27096,27096,0,0,0
27097,27097,0,0,0
27098,27098,0,0,0
27099,27099,1,0,1
27100,27100,0,0,0
27101,27101,1,1,1
27102,27102,1,0,1
27103,27103,0,1,1
27104,27104,1,1,1
27105,27105,0,1,1
27106,27106,1,0,1
27107,27107,0,0,0
27108,27108,0,0,0
27109,27109,1,1,1
27110,27110,0,0,0
27111,27111,0,1,1
27112,27112,1,0,1
27113,27113,1,1,1
27114,27114,1,0,1
27115,27115,1,1,1
27116,27116,0,1,1
27117,27117,0,0,0
27118,27118,0,0,0
27119,27119,1,0,1
27120,27120,1,1,1
27121,27121,1,0,1
27122,27122,0,0,0
27123,27123,1,0,1
27124,27124,0,1,1
27125,27125,0,1,1
27126,27126,0,0,0
27127,27127,1,0,1
27128,27128,0,1,1
27129,27129,1,0,1
27130,27130,1,1,1
27131,27131,0,0,0
27132,27132,0,1,1
27133,27133,1,1,1
27134,27134,0,1,1
27135,27135,0,1,1
27136,27136,0,0,0
27137,27137,1,0,1
27138,27138,1,1,1
27139,27139,0,1,1
27140,27140,0,0,0
27141,27141,0,0,0
27142,27142,0,0,0
27143,27143,0,0,0
27144,27144,1,1,1
27145,27145,0,1,1
27146,27146,1,1,1
27147,27147,1,1,1
27148,27148,1,0,1
27149,27149,1,0,1
27150,27150,0,1,1
27151,27151,0,0,0
27152,27152,1,0,1
27153,27153,1,1,1
27154,27154,0,1,1
27155,27155,1,0,1
27156,27156,0,0,0
27157,27157,0,0,0
27158,27158,1,1,1
27159,27159,1,0,1
27160,27160,1,1,1
27161,27161,1,1,1
27162,27162,1,1,1
27163,27163,1,1,1
27164,27164,1,0,1
27165,27165,0,0,0
27166,27166,0,1,1
27167,27167,1,0,1
27168,27168,1,0,1
27169,27169,0,1,1
27170,27170,1,0,1
27171,27171,0,1,1
27172,27172,0,0,0
27173,27173,1,1,1
27174,27174,0,1,1
27175,27175,0,1,1
27176,27176,1,0,1
27177,27177,1,1,1
27178,27178,0,0,0
27179,27179,0,0,0
27180,27180,0,1,1
27181,27181,1,0,1
27182,27182,1,0,1
27183,27183,0,0,0
27184,27184,0,0,0
27185,27185,1,0,1
27186,27186,0,0,0
27187,27187,0,0,0
27188,27188,1,0,1
27189,27189,0,1,1
27190,27190,0,1,1
27191,27191,0,0,0
27192,27192,0,1,1
27193,27193,1,0,1
27194,27194,0,0,0
27195,27195,0,1,1
27196,27196,1,1,1
27197,27197,0,0,0
27198,27198,0,0,0
27199,27199,1,1,1
27200,27200,1,0,1
27201,27201,0,0,0
27202,27202,1,1,1
27203,27203,0,1,1
27204,27204,0,1,1
27205,27205,1,1,1
27206,27206,0,0,0
27207,27207,1,0,1
27208,27208,1,1,1
27209,27209,1,1,1
27210,27210,0,1,1
27211,27211,1,1,1
27212,27212,1,1,1
27213,27213,0,1,1
27214,27214,1,0,1
27215,27215,0,1,1
27216,27216,1,1,1
27217,27217,0,0,0
27218,27218,0,1,1
27219,27219,1,0,1
27220,27220,1,1,1
27221,27221,1,0,1
27222,27222,0,0,0
27223,27223,0,1,1
27224,27224,1,0,1
27225,27225,0,0,0
27226,27226,1,1,1
27227,27227,0,1,1
27228,27228,1,1,1
27229,27229,0,1,1
27230,27230,0,1,1
27231,27231,1,1,1
27232,27232,1,0,1
27233,27233,1,0,1
27234,27234,1,0,1
27235,27235,1,0,1
27236,27236,0,1,1
27237,27237,1,0,1
27238,27238,0,1,1
27239,27239,0,0,0
27240,27240,1,0,1
27241,27241,1,0,1
27242,27242,1,0,1
27243,27243,1,1,1
27244,27244,1,1,1
27245,27245,1,0,1
27246,27246,0,0,0
27247,27247,1,1,1
27248,27248,1,1,1
27249,27249,0,0,0
27250,27250,1,1,1
27251,27251,0,1,1
27252,27252,1,1,1
27253,27253,1,1,1
27254,27254,1,0,1
27255,27255,1,0,1
27256,27256,0,1,1
27257,27257,1,1,1
27258,27258,0,0,0
27259,27259,1,0,1
27260,27260,0,0,0
27261,27261,0,1,1
27262,27262,1,0,1
27263,27263,0,1,1
27264,27264,1,0,1
27265,27265,1,0,1
27266,27266,1,0,1
27267,27267,1,1,1
27268,27268,1,0,1
27269,27269,0,0,0
27270,27270,0,0,0
27271,27271,0,0,0
27272,27272,1,0,1
27273,27273,0,0,0
27274,27274,0,1,1
27275,27275,0,1,1
27276,27276,1,0,1
27277,27277,0,0,0
27278,27278,0,1,1
27279,27279,1,1,1
27280,27280,0,1,1
27281,27281,0,1,1
27282,27282,0,0,0
27283,27283,1,1,1
27284,27284,1,0,1
27285,27285,0,0,0
27286,27286,0,0,0
27287,27287,1,1,1
27288,27288,1,1,1
27289,27289,1,1,1
27290,27290,0,1,1
27291,27291,1,1,1
27292,27292,0,1,1
27293,27293,0,0,0
27294,27294,1,1,1
27295,27295,0,0,0
27296,27296,0,1,1
27297,27297,0,1,1
27298,27298,0,1,1
27299,27299,0,1,1
27300,27300,0,1,1
27301,27301,1,1,1
27302,27302,1,0,1
27303,27303,0,0,0
27304,27304,0,0,0
27305,27305,0,0,0
27306,27306,0,1,1
27307,27307,0,1,1
27308,27308,1,0,1
27309,27309,0,1,1
27310,27310,1,0,1
27311,27311,0,1,1
27312,27312,1,0,1
27313,27313,0,0,0
27314,27314,1,0,1
27315,27315,1,0,1
27316,27316,1,1,1
27317,27317,1,1,1
27318,27318,0,0,0
27319,27319,1,1,1
27320,27320,0,1,1
27321,27321,1,1,1
27322,27322,1,1,1
27323,27323,0,0,0
27324,27324,0,0,0
27325,27325,0,1,1
27326,27326,0,1,1
27327,27327,0,1,1
27328,27328,0,1,1
27329,27329,0,0,0
27330,27330,1,1,1
27331,27331,0,0,0
27332,27332,0,0,0
27333,27333,1,0,1
27334,27334,1,1,1
27335,27335,0,1,1
27336,27336,1,1,1
27337,27337,0,1,1
27338,27338,1,1,1
27339,27339,0,0,0
27340,27340,0,1,1
27341,27341,1,0,1
27342,27342,0,1,1
27343,27343,0,0,0
27344,27344,0,1,1
27345,27345,1,1,1
27346,27346,1,1,1
27347,27347,0,1,1
27348,27348,0,1,1
27349,27349,1,0,1
27350,27350,1,0,1
27351,27351,1,0,1
27352,27352,0,0,0
27353,27353,0,1,1
27354,27354,1,1,1
27355,27355,0,0,0
27356,27356,0,0,0
27357,27357,1,1,1
27358,27358,1,0,1
27359,27359,0,0,0
27360,27360,1,1,1
27361,27361,1,1,1
27362,27362,0,0,0
27363,27363,0,1,1
27364,27364,1,0,1
27365,27365,1,1,1
27366,27366,0,0,0
27367,27367,0,1,1
27368,27368,1,1,1
27369,27369,0,0,0
27370,27370,1,0,1
27371,27371,1,1,1
27372,27372,1,0,1
27373,27373,0,1,1
27374,27374,0,0,0
27375,27375,0,0,0
27376,27376,1,0,1
27377,27377,0,1,1
27378,27378,0,0,0
27379,27379,0,0,0
27380,27380,0,1,1
27381,27381,1,1,1
27382,27382,1,1,1
27383,27383,0,0,0
27384,27384,1,1,1
27385,27385,0,1,1
27386,27386,1,0,1
27387,27387,1,1,1
27388,27388,1,1,1
27389,27389,1,1,1
27390,27390,0,1,1
27391,27391,0,0,0
27392,27392,0,0,0
27393,27393,0,1,1
27394,27394,0,0,0
27395,27395,0,0,0
27396,27396,0,1,1
27397,27397,0,0,0
27398,27398,0,1,1
27399,27399,0,1,1
27400,27400,1,0,1
27401,27401,0,1,1
27402,27402,0,0,0
27403,27403,1,1,1
27404,27404,1,1,1
27405,27405,0,0,0
27406,27406,0,0,0
27407,27407,1,0,1
27408,27408,1,0,1
27409,27409,1,1,1
27410,27410,0,0,0
27411,27411,1,1,1
27412,27412,1,1,1
27413,27413,1,0,1
27414,27414,0,0,0
27415,27415,1,0,1
27416,27416,0,1,1
27417,27417,1,1,1
27418,27418,1,0,1
27419,27419,0,1,1
27420,27420,0,0,0
27421,27421,0,1,1
27422,27422,0,0,0
27423,27423,1,1,1
27424,27424,1,1,1
27425,27425,0,1,1
27426,27426,0,1,1
27427,27427,0,0,0
27428,27428,1,1,1
27429,27429,1,0,1
27430,27430,1,0,1
27431,27431,1,0,1
27432,27432,1,1,1
27433,27433,0,1,1
27434,27434,0,1,1
27435,27435,1,1,1
27436,27436,1,0,1
27437,27437,0,0,0
27438,27438,0,1,1
27439,27439,1,1,1
27440,27440,0,0,0
27441,27441,0,1,1
27442,27442,0,1,1
27443,27443,0,0,0
27444,27444,1,1,1
27445,27445,0,0,0
27446,27446,1,1,1
27447,27447,0,0,0
27448,27448,0,0,0
27449,27449,1,1,1
27450,27450,1,1,1
27451,27451,1,0,1
27452,27452,0,0,0
27453,27453,1,1,1
27454,27454,1,1,1
27455,27455,1,1,1
27456,27456,0,0,0
27457,27457,1,0,1
27458,27458,1,1,1
27459,27459,1,1,1
27460,27460,1,0,1
27461,27461,0,1,1
27462,27462,0,0,0
27463,27463,1,1,1
27464,27464,0,0,0
27465,27465,1,1,1
27466,27466,1,1,1
27467,27467,0,1,1
27468,27468,1,0,1
27469,27469,0,1,1
27470,27470,0,0,0
27471,27471,1,1,1
27472,27472,0,0,0
27473,27473,1,1,1
27474,27474,0,0,0
27475,27475,0,0,0
27476,27476,0,1,1
27477,27477,0,0,0
27478,27478,0,1,1
27479,27479,1,1,1
27480,27480,1,0,1
27481,27481,1,1,1
27482,27482,1,1,1
27483,27483,1,0,1
27484,27484,0,1,1
27485,27485,1,1,1
27486,27486,0,1,1
27487,27487,1,0,1
27488,27488,0,1,1
27489,27489,1,1,1
27490,27490,1,1,1
27491,27491,1,1,1
27492,27492,1,1,1
27493,27493,0,1,1
27494,27494,1,1,1
27495,27495,1,0,1
27496,27496,0,1,1
27497,27497,0,1,1
27498,27498,1,1,1
27499,27499,1,1,1
27500,27500,0,1,1
27501,27501,1,0,1
27502,27502,1,1,1
27503,27503,1,1,1
27504,27504,1,0,1
27505,27505,0,0,0
27506,27506,0,0,0
27507,27507,0,0,0
27508,27508,0,0,0
27509,27509,1,0,1
27510,27510,1,0,1
27511,27511,0,1,1
27512,27512,1,1,1
27513,27513,0,1,1
27514,27514,0,0,0
27515,27515,1,0,1
27516,27516,1,0,1
27517,27517,1,0,1
27518,27518,1,1,1
27519,27519,1,1,1
27520,27520,0,1,1
27521,27521,1,1,1
27522,27522,0,0,0
27523,27523,0,0,0
27524,27524,1,1,1
27525,27525,0,0,0
27526,27526,0,1,1
27527,27527,0,1,1
27528,27528,0,1,1
27529,27529,1,1,1
27530,27530,1,1,1
27531,27531,0,1,1
27532,27532,1,1,1
27533,27533,0,0,0
27534,27534,0,1,1
27535,27535,0,0,0
27536,27536,0,0,0
27537,27537,1,1,1
27538,27538,1,1,1
27539,27539,0,1,1
27540,27540,1,1,1
27541,27541,0,1,1
27542,27542,0,0,0
27543,27543,0,1,1
27544,27544,0,0,0
27545,27545,0,0,0
27546,27546,1,0,1
27547,27547,1,1,1
27548,27548,1,0,1
27549,27549,1,0,1
27550,27550,1,1,1
27551,27551,1,0,1
27552,27552,1,1,1
27553,27553,0,1,1
27554,27554,0,1,1
27555,27555,0,0,0
27556,27556,0,1,1
27557,27557,0,0,0
27558,27558,0,1,1
27559,27559,0,0,0
27560,27560,1,0,1
27561,27561,1,1,1
27562,27562,1,1,1
27563,27563,1,0,1
27564,27564,0,0,0
27565,27565,0,0,0
27566,27566,1,0,1
27567,27567,1,0,1
27568,27568,0,0,0
27569,27569,1,1,1
27570,27570,1,1,1
27571,27571,1,1,1
27572,27572,0,1,1
27573,27573,0,1,1
27574,27574,1,1,1
27575,27575,1,0,1
27576,27576,0,0,0
27577,27577,0,0,0
27578,27578,0,1,1
27579,27579,1,0,1
27580,27580,0,1,1
27581,27581,1,1,1
27582,27582,1,0,1
27583,27583,1,0,1
27584,27584,1,0,1
27585,27585,0,1,1
27586,27586,1,1,1
27587,27587,1,0,1
27588,27588,0,1,1
27589,27589,0,1,1
27590,27590,1,1,1
27591,27591,1,0,1
27592,27592,1,0,1
27593,27593,1,0,1
27594,27594,0,0,0
27595,27595,0,1,1
27596,27596,1,1,1
27597,27597,0,0,0
27598,27598,0,0,0
27599,27599,1,1,1
27600,27600,0,1,1
27601,27601,0,1,1
27602,27602,1,0,1
27603,27603,1,0,1
27604,27604,1,1,1
27605,27605,1,1,1
27606,27606,0,0,0
27607,27607,1,0,1
27608,27608,1,0,1
27609,27609,1,1,1
27610,27610,1,1,1
27611,27611,1,1,1
27612,27612,1,1,1
27613,27613,0,0,0
27614,27614,0,0,0
27615,27615,0,1,1
27616,27616,1,0,1
27617,27617,0,0,0
27618,27618,1,1,1
27619,27619,0,0,0
27620,27620,1,1,1
27621,27621,0,0,0
27622,27622,1,0,1
27623,27623,1,1,1
27624,27624,1,0,1
27625,27625,1,1,1
27626,27626,0,0,0
27627,27627,0,0,0
27628,27628,0,1,1
27629,27629,1,0,1
27630,27630,0,0,0
27631,27631,0,1,1
27632,27632,0,0,0
27633,27633,1,1,1
27634,27634,1,0,1
27635,27635,1,1,1
27636,27636,1,1,1
27637,27637,0,0,0
