,clk,rising,count,count_next,correct
68128,1,0,21,20,0
68129,1,1,21,12,0
68130,0,0,22,10,0
68131,1,0,22,28,0
68132,1,1,22,1,0
68133,0,0,23,29,0
68134,1,0,23,23,1
68135,1,1,23,23,0
68136,0,0,24,24,1
68137,1,0,24,31,0
68138,1,1,24,23,0
68139,0,0,25,7,0
68140,1,0,25,25,1
68141,1,1,25,26,1
68142,0,0,26,26,1
68143,1,0,26,26,1
68144,1,1,26,18,0
68145,0,0,27,12,0
68146,1,0,27,27,1
68147,1,1,27,28,1
68148,0,0,28,23,0
68149,1,0,28,28,1
68150,1,1,28,5,0
68151,0,0,29,1,0
68152,1,0,29,28,0
68153,1,1,29,30,1
68154,0,0,30,30,1
68155,1,0,30,13,0
68156,1,1,30,8,0
68157,0,0,31,21,0
68158,1,0,31,31,1
68159,1,1,31,14,0
68160,0,0,0,0,1
68161,1,0,0,0,1
68162,1,1,0,6,0
68163,0,0,1,15,0
68164,1,0,1,15,0
68165,1,1,1,2,1
68166,0,0,2,2,1
68167,1,0,2,2,1
68168,1,1,2,3,1
68169,0,0,3,25,0
68170,1,0,3,3,1
68171,1,1,3,24,0
68172,0,0,4,25,0
68173,1,0,4,4,1
68174,1,1,4,23,0
68175,0,0,5,5,1
68176,1,0,5,28,0
68177,1,1,5,0,0
68178,0,0,6,30,0
68179,1,0,6,6,1
68180,1,1,6,7,1
68181,0,0,7,10,0
68182,1,0,7,28,0
68183,1,1,7,31,0
68184,0,0,8,8,1
68185,1,0,8,21,0
68186,1,1,8,23,0
68187,0,0,9,9,1
68188,1,0,9,9,1
68189,1,1,9,10,1
68190,0,0,10,10,1
68191,1,0,10,10,1
68192,1,1,10,11,1
68193,0,0,11,11,1
68194,1,0,11,11,1
68195,1,1,11,12,1
68196,0,0,12,6,0
68197,1,0,12,12,1
68198,1,1,12,18,0
68199,0,0,13,13,1
68200,1,0,13,0,0
68201,1,1,13,22,0
68202,0,0,14,14,1
68203,1,0,14,14,1
68204,1,1,14,13,0
68205,0,0,15,11,0
68206,1,0,15,15,1
68207,1,1,15,16,1
68208,0,0,16,7,0
68209,1,0,16,31,0
68210,1,1,16,8,0
68211,0,0,17,26,0
68212,1,0,17,17,1
68213,1,1,17,27,0
68214,0,0,18,4,0
68215,1,0,18,18,1
68216,1,1,18,7,0
68217,0,0,19,4,0
68218,1,0,19,31,0
68219,1,1,19,20,1
68220,0,0,20,20,1
68221,1,0,20,18,0
68222,1,1,20,21,1
68223,0,0,21,23,0
68224,1,0,21,21,1
68225,1,1,21,10,0
68226,0,0,22,22,1
68227,1,0,22,11,0
68228,1,1,22,23,1
68229,0,0,23,23,1
68230,1,0,23,4,0
68231,1,1,23,7,0
68232,0,0,24,23,0
68233,1,0,24,7,0
68234,1,1,24,6,0
68235,0,0,25,9,0
68236,1,0,25,25,1
68237,1,1,25,18,0
68238,0,0,26,15,0
68239,1,0,26,26,1
68240,1,1,26,27,1
68241,0,0,27,27,1
68242,1,0,27,7,0
68243,1,1,27,28,1
68244,0,0,28,28,1
68245,1,0,28,28,1
68246,1,1,28,29,1
68247,0,0,29,21,0
68248,1,0,29,9,0
68249,1,1,29,14,0
68250,0,0,30,23,0
68251,1,0,30,5,0
68252,1,1,30,31,1
68253,0,0,31,31,1
68254,1,0,31,31,1
68255,1,1,31,0,1
68256,0,0,0,21,0
68257,1,0,0,0,1
68258,1,1,0,1,1
68259,0,0,1,1,1
68260,1,0,1,24,0
68261,1,1,1,2,1
68262,0,0,2,2,1
68263,1,0,2,2,1
68264,1,1,2,3,1
68265,0,0,3,23,0
68266,1,0,3,3,1
68267,1,1,3,7,0
68268,0,0,4,8,0
68269,1,0,4,28,0
68270,1,1,4,21,0
68271,0,0,5,5,1
68272,1,0,5,9,0
68273,1,1,5,6,1
68274,0,0,6,22,0
68275,1,0,6,14,0
68276,1,1,6,4,0
68277,0,0,7,7,1
68278,1,0,7,7,1
68279,1,1,7,8,1
68280,0,0,8,9,0
68281,1,0,8,25,0
68282,1,1,8,9,1
68283,0,0,9,18,0
68284,1,0,9,9,1
68285,1,1,9,10,1
68286,0,0,10,10,1
68287,1,0,10,1,0
68288,1,1,10,15,0
68289,0,0,11,11,1
68290,1,0,11,11,1
68291,1,1,11,17,0
68292,0,0,12,12,1
68293,1,0,12,12,1
68294,1,1,12,7,0
68295,0,0,13,13,1
68296,1,0,13,12,0
68297,1,1,13,14,1
68298,0,0,14,14,1
68299,1,0,14,5,0
68300,1,1,14,15,1
68301,0,0,15,15,1
68302,1,0,15,15,1
68303,1,1,15,16,1
68304,0,0,16,26,0
68305,1,0,16,16,1
68306,1,1,16,6,0
68307,0,0,17,17,1
68308,1,0,17,0,0
68309,1,1,17,18,1
68310,0,0,18,0,0
68311,1,0,18,11,0
68312,1,1,18,4,0
68313,0,0,19,28,0
68314,1,0,19,19,1
68315,1,1,19,20,1
68316,0,0,20,20,1
68317,1,0,20,20,1
68318,1,1,20,21,1
68319,0,0,21,21,1
68320,1,0,21,21,1
68321,1,1,21,19,0
68322,0,0,22,26,0
68323,1,0,22,22,1
68324,1,1,22,23,1
68325,0,0,23,29,0
68326,1,0,23,5,0
68327,1,1,23,24,1
68328,0,0,24,24,1
68329,1,0,24,23,0
68330,1,1,24,25,1
68331,0,0,25,25,1
68332,1,0,25,25,1
68333,1,1,25,26,1
68334,0,0,26,26,1
68335,1,0,26,26,1
68336,1,1,26,27,1
68337,0,0,27,3,0
68338,1,0,27,27,1
68339,1,1,27,28,1
68340,0,0,28,28,1
68341,1,0,28,3,0
68342,1,1,28,21,0
68343,0,0,29,29,1
68344,1,0,29,29,1
68345,1,1,29,12,0
68346,0,0,30,30,1
68347,1,0,30,30,1
68348,1,1,30,31,1
68349,0,0,31,31,1
68350,1,0,31,31,1
68351,1,1,31,5,0
68352,0,0,0,29,0
68353,1,0,0,0,1
68354,1,1,0,28,0
68355,0,0,1,6,0
68356,1,0,1,20,0
68357,1,1,1,2,1
68358,0,0,2,2,1
68359,1,0,2,2,1
68360,1,1,2,3,1
68361,0,0,3,11,0
68362,1,0,3,21,0
68363,1,1,3,4,1
68364,0,0,4,4,1
68365,1,0,4,4,1
68366,1,1,4,5,1
68367,0,0,5,5,1
68368,1,0,5,5,1
68369,1,1,5,6,1
68370,0,0,6,6,1
68371,1,0,6,26,0
68372,1,1,6,7,1
68373,0,0,7,6,0
68374,1,0,7,7,1
68375,1,1,7,8,1
68376,0,0,8,15,0
68377,1,0,8,8,1
68378,1,1,8,4,0
68379,0,0,9,9,1
68380,1,0,9,19,0
68381,1,1,9,27,0
68382,0,0,10,10,1
68383,1,0,10,10,1
68384,1,1,10,11,1
68385,0,0,11,11,1
68386,1,0,11,28,0
68387,1,1,11,12,1
68388,0,0,12,12,1
68389,1,0,12,12,1
68390,1,1,12,23,0
68391,0,0,13,13,1
68392,1,0,13,21,0
68393,1,1,13,29,0
68394,0,0,14,14,1
68395,1,0,14,14,1
68396,1,1,14,15,1
68397,0,0,15,23,0
68398,1,0,15,15,1
68399,1,1,15,3,0
68400,0,0,16,23,0
68401,1,0,16,16,1
68402,1,1,16,17,1
68403,0,0,17,17,1
68404,1,0,17,19,0
68405,1,1,17,12,0
68406,0,0,18,31,0
68407,1,0,18,18,1
68408,1,1,18,7,0
68409,0,0,19,19,1
68410,1,0,19,4,0
68411,1,1,19,5,0
68412,0,0,20,4,0
68413,1,0,20,31,0
68414,1,1,20,31,0
68415,0,0,21,13,0
68416,1,0,21,31,0
68417,1,1,21,21,0
68418,0,0,22,22,1
68419,1,0,22,19,0
68420,1,1,22,23,1
68421,0,0,23,23,1
68422,1,0,23,24,0
68423,1,1,23,24,1
68424,0,0,24,24,1
68425,1,0,24,24,1
68426,1,1,24,13,0
68427,0,0,25,25,1
68428,1,0,25,25,1
68429,1,1,25,7,0
68430,0,0,26,2,0
68431,1,0,26,4,0
68432,1,1,26,7,0
68433,0,0,27,27,1
68434,1,0,27,12,0
68435,1,1,27,4,0
68436,0,0,28,3,0
68437,1,0,28,28,1
68438,1,1,28,20,0
68439,0,0,29,29,1
68440,1,0,29,29,1
68441,1,1,29,25,0
68442,0,0,30,10,0
68443,1,0,30,3,0
68444,1,1,30,2,0
68445,0,0,31,31,1
68446,1,0,31,31,1
68447,1,1,31,30,0
68448,0,0,0,9,0
68449,1,0,0,0,1
68450,1,1,0,3,0
68451,0,0,1,1,1
68452,1,0,1,5,0
68453,1,1,1,2,1
68454,0,0,2,2,1
68455,1,0,2,16,0
68456,1,1,2,21,0
68457,0,0,3,3,1
68458,1,0,3,3,1
68459,1,1,3,4,1
68460,0,0,4,19,0
68461,1,0,4,4,1
68462,1,1,4,20,0
68463,0,0,5,29,0
68464,1,0,5,5,1
68465,1,1,5,30,0
68466,0,0,6,1,0
68467,1,0,6,6,1
68468,1,1,6,7,1
68469,0,0,7,14,0
68470,1,0,7,7,1
68471,1,1,7,10,0
68472,0,0,8,8,1
68473,1,0,8,15,0
68474,1,1,8,9,1
68475,0,0,9,7,0
68476,1,0,9,30,0
68477,1,1,9,10,1
68478,0,0,10,10,1
68479,1,0,10,2,0
68480,1,1,10,23,0
68481,0,0,11,11,1
68482,1,0,11,11,1
68483,1,1,11,12,1
68484,0,0,12,12,1
68485,1,0,12,5,0
68486,1,1,12,13,1
68487,0,0,13,8,0
68488,1,0,13,13,1
68489,1,1,13,12,0
68490,0,0,14,5,0
68491,1,0,14,2,0
68492,1,1,14,15,1
68493,0,0,15,22,0
68494,1,0,15,30,0
68495,1,1,15,0,0
68496,0,0,16,16,1
68497,1,0,16,27,0
68498,1,1,16,17,1
68499,0,0,17,11,0
68500,1,0,17,23,0
68501,1,1,17,0,0
68502,0,0,18,25,0
68503,1,0,18,18,1
68504,1,1,18,23,0
68505,0,0,19,9,0
68506,1,0,19,19,1
68507,1,1,19,12,0
68508,0,0,20,20,1
68509,1,0,20,20,1
68510,1,1,20,31,0
68511,0,0,21,0,0
68512,1,0,21,27,0
68513,1,1,21,11,0
68514,0,0,22,22,1
68515,1,0,22,4,0
68516,1,1,22,23,1
68517,0,0,23,28,0
68518,1,0,23,28,0
68519,1,1,23,29,0
68520,0,0,24,6,0
68521,1,0,24,26,0
68522,1,1,24,4,0
68523,0,0,25,15,0
68524,1,0,25,25,1
68525,1,1,25,26,1
68526,0,0,26,3,0
68527,1,0,26,26,1
68528,1,1,26,19,0
68529,0,0,27,27,1
68530,1,0,27,27,1
68531,1,1,27,27,0
68532,0,0,28,28,1
68533,1,0,28,28,1
68534,1,1,28,29,1
68535,0,0,29,23,0
68536,1,0,29,29,1
68537,1,1,29,0,0
68538,0,0,30,17,0
68539,1,0,30,30,1
68540,1,1,30,31,1
68541,0,0,31,31,1
68542,1,0,31,31,1
68543,1,1,31,3,0
68544,0,0,0,0,1
68545,1,0,0,5,0
68546,1,1,0,1,1
68547,0,0,1,14,0
68548,1,0,1,11,0
68549,1,1,1,2,1
68550,0,0,2,2,1
68551,1,0,2,17,0
68552,1,1,2,3,1
68553,0,0,3,25,0
68554,1,0,3,25,0
68555,1,1,3,10,0
68556,0,0,4,8,0
68557,1,0,4,30,0
68558,1,1,4,29,0
68559,0,0,5,5,1
68560,1,0,5,5,1
68561,1,1,5,11,0
68562,0,0,6,26,0
68563,1,0,6,6,1
68564,1,1,6,7,1
68565,0,0,7,7,1
68566,1,0,7,7,1
68567,1,1,7,8,1
68568,0,0,8,1,0
68569,1,0,8,4,0
68570,1,1,8,21,0
68571,0,0,9,9,1
68572,1,0,9,9,1
68573,1,1,9,10,1
68574,0,0,10,21,0
68575,1,0,10,10,1
68576,1,1,10,11,1
68577,0,0,11,11,1
68578,1,0,11,7,0
68579,1,1,11,12,1
68580,0,0,12,12,1
68581,1,0,12,12,1
68582,1,1,12,13,1
68583,0,0,13,0,0
68584,1,0,13,13,1
68585,1,1,13,15,0
68586,0,0,14,14,1
68587,1,0,14,14,1
68588,1,1,14,15,1
68589,0,0,15,15,1
68590,1,0,15,15,1
68591,1,1,15,13,0
68592,0,0,16,4,0
68593,1,0,16,16,1
68594,1,1,16,17,1
68595,0,0,17,12,0
68596,1,0,17,14,0
68597,1,1,17,7,0
68598,0,0,18,18,1
68599,1,0,18,8,0
68600,1,1,18,19,1
68601,0,0,19,19,1
68602,1,0,19,4,0
68603,1,1,19,20,1
68604,0,0,20,20,1
68605,1,0,20,17,0
68606,1,1,20,21,1
68607,0,0,21,5,0
68608,1,0,21,6,0
68609,1,1,21,22,1
68610,0,0,22,20,0
68611,1,0,22,16,0
68612,1,1,22,14,0
68613,0,0,23,21,0
68614,1,0,23,23,1
68615,1,1,23,19,0
68616,0,0,24,16,0
68617,1,0,24,24,1
68618,1,1,24,25,1
68619,0,0,25,25,1
68620,1,0,25,25,1
68621,1,1,25,26,1
68622,0,0,26,26,1
68623,1,0,26,20,0
68624,1,1,26,27,1
68625,0,0,27,27,1
68626,1,0,27,27,1
68627,1,1,27,28,1
68628,0,0,28,9,0
68629,1,0,28,28,1
68630,1,1,28,29,1
68631,0,0,29,18,0
68632,1,0,29,29,1
68633,1,1,29,30,1
68634,0,0,30,30,1
68635,1,0,30,7,0
68636,1,1,30,31,1
68637,0,0,31,31,1
68638,1,0,31,10,0
68639,1,1,31,27,0
68640,0,0,0,0,1
68641,1,0,0,8,0
68642,1,1,0,15,0
68643,0,0,1,0,0
68644,1,0,1,1,1
68645,1,1,1,2,1
68646,0,0,2,31,0
68647,1,0,2,2,1
68648,1,1,2,7,0
68649,0,0,3,7,0
68650,1,0,3,3,1
68651,1,1,3,6,0
68652,0,0,4,27,0
68653,1,0,4,4,1
68654,1,1,4,5,1
68655,0,0,5,5,1
68656,1,0,5,1,0
68657,1,1,5,6,1
68658,0,0,6,6,1
68659,1,0,6,19,0
68660,1,1,6,7,1
68661,0,0,7,31,0
68662,1,0,7,28,0
68663,1,1,7,22,0
68664,0,0,8,1,0
68665,1,0,8,26,0
68666,1,1,8,9,1
68667,0,0,9,9,1
68668,1,0,9,9,1
68669,1,1,9,10,1
68670,0,0,10,10,1
68671,1,0,10,2,0
68672,1,1,10,11,1
68673,0,0,11,11,1
68674,1,0,11,23,0
68675,1,1,11,16,0
68676,0,0,12,8,0
68677,1,0,12,12,1
68678,1,1,12,1,0
68679,0,0,13,21,0
68680,1,0,13,15,0
68681,1,1,13,7,0
68682,0,0,14,14,1
68683,1,0,14,14,1
68684,1,1,14,15,1
68685,0,0,15,15,1
68686,1,0,15,11,0
68687,1,1,15,16,1
68688,0,0,16,16,1
68689,1,0,16,22,0
68690,1,1,16,17,1
68691,0,0,17,8,0
68692,1,0,17,5,0
68693,1,1,17,31,0
68694,0,0,18,11,0
68695,1,0,18,18,1
68696,1,1,18,23,0
68697,0,0,19,19,1
68698,1,0,19,19,1
68699,1,1,19,0,0
68700,0,0,20,20,1
68701,1,0,20,8,0
68702,1,1,20,6,0
68703,0,0,21,21,1
68704,1,0,21,5,0
68705,1,1,21,22,1
68706,0,0,22,22,1
68707,1,0,22,29,0
68708,1,1,22,22,0
68709,0,0,23,23,1
68710,1,0,23,3,0
68711,1,1,23,24,1
68712,0,0,24,7,0
68713,1,0,24,24,1
68714,1,1,24,25,1
68715,0,0,25,25,1
68716,1,0,25,10,0
68717,1,1,25,26,1
68718,0,0,26,17,0
68719,1,0,26,26,1
68720,1,1,26,2,0
68721,0,0,27,27,1
68722,1,0,27,27,1
68723,1,1,27,28,1
68724,0,0,28,28,1
68725,1,0,28,0,0
68726,1,1,28,29,1
68727,0,0,29,30,0
68728,1,0,29,27,0
68729,1,1,29,2,0
68730,0,0,30,30,1
68731,1,0,30,4,0
68732,1,1,30,31,1
68733,0,0,31,31,1
68734,1,0,31,31,1
68735,1,1,31,0,1
68736,0,0,0,10,0
68737,1,0,0,4,0
68738,1,1,0,1,1
68739,0,0,1,13,0
68740,1,0,1,1,1
68741,1,1,1,2,1
68742,0,0,2,2,1
68743,1,0,2,20,0
68744,1,1,2,18,0
68745,0,0,3,31,0
68746,1,0,3,19,0
68747,1,1,3,20,0
68748,0,0,4,4,1
68749,1,0,4,4,1
68750,1,1,4,8,0
68751,0,0,5,2,0
68752,1,0,5,5,1
68753,1,1,5,28,0
68754,0,0,6,6,1
68755,1,0,6,28,0
68756,1,1,6,6,0
68757,0,0,7,7,1
68758,1,0,7,7,1
68759,1,1,7,8,1
68760,0,0,8,8,1
68761,1,0,8,7,0
68762,1,1,8,1,0
68763,0,0,9,9,1
68764,1,0,9,9,1
68765,1,1,9,22,0
68766,0,0,10,3,0
68767,1,0,10,3,0
68768,1,1,10,27,0
68769,0,0,11,11,1
68770,1,0,11,21,0
68771,1,1,11,25,0
68772,0,0,12,19,0
68773,1,0,12,12,1
68774,1,1,12,20,0
68775,0,0,13,13,1
68776,1,0,13,20,0
68777,1,1,13,18,0
68778,0,0,14,23,0
68779,1,0,14,14,1
68780,1,1,14,13,0
68781,0,0,15,15,1
68782,1,0,15,30,0
68783,1,1,15,21,0
68784,0,0,16,2,0
68785,1,0,16,16,1
68786,1,1,16,17,1
68787,0,0,17,17,1
68788,1,0,17,17,1
68789,1,1,17,29,0
68790,0,0,18,25,0
68791,1,0,18,18,1
68792,1,1,18,19,1
68793,0,0,19,10,0
68794,1,0,19,27,0
68795,1,1,19,20,1
68796,0,0,20,28,0
68797,1,0,20,20,1
68798,1,1,20,21,1
68799,0,0,21,30,0
68800,1,0,21,21,1
68801,1,1,21,30,0
68802,0,0,22,17,0
68803,1,0,22,22,1
68804,1,1,22,23,1
68805,0,0,23,26,0
68806,1,0,23,11,0
68807,1,1,23,23,0
68808,0,0,24,4,0
68809,1,0,24,30,0
68810,1,1,24,6,0
68811,0,0,25,25,1
68812,1,0,25,6,0
68813,1,1,25,26,1
68814,0,0,26,6,0
68815,1,0,26,26,1
68816,1,1,26,29,0
68817,0,0,27,27,1
68818,1,0,27,27,1
68819,1,1,27,1,0
68820,0,0,28,13,0
68821,1,0,28,28,1
68822,1,1,28,29,1
68823,0,0,29,29,1
68824,1,0,29,14,0
68825,1,1,29,30,1
68826,0,0,30,9,0
68827,1,0,30,30,1
68828,1,1,30,13,0
68829,0,0,31,31,1
68830,1,0,31,31,1
68831,1,1,31,21,0
68832,0,0,0,0,1
68833,1,0,0,28,0
68834,1,1,0,23,0
68835,0,0,1,1,1
68836,1,0,1,4,0
68837,1,1,1,20,0
68838,0,0,2,27,0
68839,1,0,2,8,0
68840,1,1,2,11,0
68841,0,0,3,26,0
68842,1,0,3,3,1
68843,1,1,3,19,0
68844,0,0,4,4,1
68845,1,0,4,4,1
68846,1,1,4,27,0
68847,0,0,5,5,1
68848,1,0,5,5,1
68849,1,1,5,6,1
68850,0,0,6,6,1
68851,1,0,6,6,1
68852,1,1,6,23,0
68853,0,0,7,1,0
68854,1,0,7,7,1
68855,1,1,7,8,1
68856,0,0,8,17,0
68857,1,0,8,8,1
68858,1,1,8,11,0
68859,0,0,9,9,1
68860,1,0,9,1,0
68861,1,1,9,20,0
68862,0,0,10,20,0
68863,1,0,10,29,0
68864,1,1,10,15,0
68865,0,0,11,11,1
68866,1,0,11,11,1
68867,1,1,11,12,1
68868,0,0,12,26,0
68869,1,0,12,12,1
68870,1,1,12,13,1
68871,0,0,13,13,1
68872,1,0,13,14,0
68873,1,1,13,14,1
68874,0,0,14,14,1
68875,1,0,14,28,0
68876,1,1,14,15,1
68877,0,0,15,15,1
68878,1,0,15,14,0
68879,1,1,15,24,0
68880,0,0,16,16,1
68881,1,0,16,16,1
68882,1,1,16,17,1
68883,0,0,17,17,1
68884,1,0,17,17,1
68885,1,1,17,18,1
68886,0,0,18,8,0
68887,1,0,18,18,1
68888,1,1,18,5,0
68889,0,0,19,11,0
68890,1,0,19,19,1
68891,1,1,19,13,0
68892,0,0,20,3,0
68893,1,0,20,20,1
68894,1,1,20,21,1
68895,0,0,21,21,1
68896,1,0,21,21,1
68897,1,1,21,28,0
68898,0,0,22,22,1
68899,1,0,22,22,1
68900,1,1,22,23,1
68901,0,0,23,20,0
68902,1,0,23,15,0
68903,1,1,23,14,0
68904,0,0,24,6,0
68905,1,0,24,24,1
68906,1,1,24,25,1
68907,0,0,25,9,0
68908,1,0,25,29,0
68909,1,1,25,26,1
68910,0,0,26,14,0
68911,1,0,26,26,1
68912,1,1,26,11,0
68913,0,0,27,27,1
68914,1,0,27,6,0
68915,1,1,27,28,1
68916,0,0,28,7,0
68917,1,0,28,16,0
68918,1,1,28,29,1
68919,0,0,29,29,1
68920,1,0,29,15,0
68921,1,1,29,30,1
68922,0,0,30,30,1
68923,1,0,30,30,1
68924,1,1,30,21,0
68925,0,0,31,31,1
68926,1,0,31,29,0
68927,1,1,31,16,0
68928,0,0,0,28,0
68929,1,0,0,23,0
68930,1,1,0,1,1
68931,0,0,1,1,1
68932,1,0,1,28,0
68933,1,1,1,2,1
68934,0,0,2,2,1
68935,1,0,2,2,1
68936,1,1,2,20,0
68937,0,0,3,10,0
68938,1,0,3,3,1
68939,1,1,3,27,0
68940,0,0,4,6,0
68941,1,0,4,4,1
68942,1,1,4,18,0
68943,0,0,5,5,1
68944,1,0,5,5,1
68945,1,1,5,6,1
68946,0,0,6,6,1
68947,1,0,6,11,0
68948,1,1,6,7,1
68949,0,0,7,7,1
68950,1,0,7,7,1
68951,1,1,7,27,0
68952,0,0,8,8,1
68953,1,0,8,8,1
68954,1,1,8,9,1
68955,0,0,9,10,0
68956,1,0,9,8,0
68957,1,1,9,8,0
68958,0,0,10,10,1
68959,1,0,10,7,0
68960,1,1,10,11,1
68961,0,0,11,11,1
68962,1,0,11,4,0
68963,1,1,11,12,1
68964,0,0,12,12,1
68965,1,0,12,21,0
68966,1,1,12,13,1
68967,0,0,13,3,0
68968,1,0,13,13,1
68969,1,1,13,18,0
68970,0,0,14,14,1
68971,1,0,14,0,0
68972,1,1,14,15,1
68973,0,0,15,15,1
68974,1,0,15,15,1
68975,1,1,15,16,1
68976,0,0,16,16,1
68977,1,0,16,16,1
68978,1,1,16,22,0
68979,0,0,17,19,0
68980,1,0,17,6,0
68981,1,1,17,7,0
68982,0,0,18,5,0
68983,1,0,18,22,0
68984,1,1,18,19,1
68985,0,0,19,29,0
68986,1,0,19,19,1
68987,1,1,19,20,1
68988,0,0,20,20,1
68989,1,0,20,26,0
68990,1,1,20,16,0
68991,0,0,21,21,1
68992,1,0,21,20,0
68993,1,1,21,22,1
68994,0,0,22,24,0
68995,1,0,22,11,0
68996,1,1,22,3,0
68997,0,0,23,23,1
68998,1,0,23,23,1
68999,1,1,23,10,0
69000,0,0,24,15,0
69001,1,0,24,24,1
69002,1,1,24,25,1
69003,0,0,25,1,0
69004,1,0,25,25,1
69005,1,1,25,26,1
69006,0,0,26,16,0
69007,1,0,26,26,1
69008,1,1,26,10,0
69009,0,0,27,18,0
69010,1,0,27,21,0
69011,1,1,27,28,1
69012,0,0,28,27,0
69013,1,0,28,5,0
69014,1,1,28,13,0
69015,0,0,29,29,1
69016,1,0,29,29,1
69017,1,1,29,30,1
69018,0,0,30,30,1
69019,1,0,30,30,1
69020,1,1,30,19,0
69021,0,0,31,31,1
69022,1,0,31,7,0
69023,1,1,31,3,0
69024,0,0,0,12,0
69025,1,0,0,0,1
69026,1,1,0,21,0
69027,0,0,1,7,0
69028,1,0,1,29,0
69029,1,1,1,26,0
69030,0,0,2,21,0
69031,1,0,2,21,0
69032,1,1,2,3,1
69033,0,0,3,3,1
69034,1,0,3,21,0
69035,1,1,3,8,0
69036,0,0,4,15,0
69037,1,0,4,11,0
69038,1,1,4,5,1
69039,0,0,5,5,1
69040,1,0,5,5,1
69041,1,1,5,6,1
69042,0,0,6,3,0
69043,1,0,6,6,1
69044,1,1,6,7,1
69045,0,0,7,9,0
69046,1,0,7,6,0
69047,1,1,7,8,1
69048,0,0,8,0,0
69049,1,0,8,1,0
69050,1,1,8,9,1
69051,0,0,9,8,0
69052,1,0,9,9,1
69053,1,1,9,25,0
69054,0,0,10,10,1
69055,1,0,10,17,0
69056,1,1,10,7,0
69057,0,0,11,24,0
69058,1,0,11,6,0
69059,1,1,11,29,0
69060,0,0,12,3,0
69061,1,0,12,12,1
69062,1,1,12,2,0
69063,0,0,13,13,1
69064,1,0,13,13,1
69065,1,1,13,14,1
69066,0,0,14,14,1
69067,1,0,14,14,1
69068,1,1,14,3,0
69069,0,0,15,15,1
69070,1,0,15,26,0
69071,1,1,15,6,0
69072,0,0,16,16,1
69073,1,0,16,0,0
69074,1,1,16,17,1
69075,0,0,17,17,1
69076,1,0,17,31,0
69077,1,1,17,18,1
69078,0,0,18,27,0
69079,1,0,18,18,1
69080,1,1,18,18,0
69081,0,0,19,19,1
69082,1,0,19,13,0
69083,1,1,19,20,1
69084,0,0,20,20,1
69085,1,0,20,20,1
69086,1,1,20,21,1
69087,0,0,21,21,1
69088,1,0,21,21,1
69089,1,1,21,22,1
69090,0,0,22,22,1
69091,1,0,22,20,0
69092,1,1,22,23,1
69093,0,0,23,23,1
69094,1,0,23,23,1
69095,1,1,23,14,0
69096,0,0,24,21,0
69097,1,0,24,24,1
69098,1,1,24,25,1
69099,0,0,25,11,0
69100,1,0,25,25,1
69101,1,1,25,26,1
69102,0,0,26,23,0
69103,1,0,26,18,0
69104,1,1,26,27,1
69105,0,0,27,13,0
69106,1,0,27,27,1
69107,1,1,27,28,1
69108,0,0,28,29,0
69109,1,0,28,28,1
69110,1,1,28,29,1
69111,0,0,29,29,1
69112,1,0,29,22,0
69113,1,1,29,8,0
69114,0,0,30,30,1
69115,1,0,30,13,0
69116,1,1,30,31,1
69117,0,0,31,1,0
69118,1,0,31,31,1
69119,1,1,31,5,0
69120,0,0,0,28,0
69121,1,0,0,3,0
69122,1,1,0,29,0
69123,0,0,1,29,0
69124,1,0,1,2,0
69125,1,1,1,2,1
69126,0,0,2,2,1
69127,1,0,2,4,0
69128,1,1,2,18,0
69129,0,0,3,23,0
69130,1,0,3,10,0
69131,1,1,3,17,0
69132,0,0,4,4,1
69133,1,0,4,4,1
69134,1,1,4,27,0
69135,0,0,5,5,1
69136,1,0,5,5,1
69137,1,1,5,23,0
69138,0,0,6,6,1
69139,1,0,6,6,1
69140,1,1,6,7,1
69141,0,0,7,24,0
69142,1,0,7,7,1
69143,1,1,7,18,0
69144,0,0,8,14,0
69145,1,0,8,8,1
69146,1,1,8,9,1
69147,0,0,9,7,0
69148,1,0,9,9,1
69149,1,1,9,10,1
69150,0,0,10,10,1
69151,1,0,10,10,1
69152,1,1,10,28,0
69153,0,0,11,11,1
69154,1,0,11,11,1
69155,1,1,11,28,0
69156,0,0,12,18,0
69157,1,0,12,12,1
69158,1,1,12,13,1
69159,0,0,13,13,1
69160,1,0,13,13,1
69161,1,1,13,26,0
69162,0,0,14,13,0
69163,1,0,14,14,1
69164,1,1,14,31,0
69165,0,0,15,15,1
69166,1,0,15,15,1
69167,1,1,15,21,0
69168,0,0,16,30,0
69169,1,0,16,30,0
69170,1,1,16,17,1
69171,0,0,17,17,1
69172,1,0,17,20,0
69173,1,1,17,31,0
69174,0,0,18,2,0
69175,1,0,18,26,0
69176,1,1,18,7,0
69177,0,0,19,28,0
69178,1,0,19,19,1
69179,1,1,19,20,1
69180,0,0,20,23,0
69181,1,0,20,28,0
69182,1,1,20,21,1
69183,0,0,21,21,1
69184,1,0,21,29,0
69185,1,1,21,22,1
69186,0,0,22,3,0
69187,1,0,22,5,0
69188,1,1,22,23,1
69189,0,0,23,17,0
69190,1,0,23,23,1
69191,1,1,23,16,0
69192,0,0,24,24,1
69193,1,0,24,24,1
69194,1,1,24,25,1
69195,0,0,25,25,1
69196,1,0,25,25,1
69197,1,1,25,26,1
69198,0,0,26,26,1
69199,1,0,26,26,1
69200,1,1,26,27,1
69201,0,0,27,2,0
69202,1,0,27,27,1
