,clk,rising,count,count_next,correct
80318,1,1,20,32,0
80319,0,0,21,32,0
80320,1,0,21,21,1
80321,1,1,21,22,1
80322,0,0,22,32,0
80323,1,0,22,32,0
80324,1,1,22,23,1
80325,0,0,23,23,1
80326,1,0,23,23,1
80327,1,1,23,32,0
80328,0,0,24,24,1
80329,1,0,24,32,0
80330,1,1,24,25,1
80331,0,0,25,32,0
80332,1,0,25,25,1
80333,1,1,25,26,1
80334,0,0,26,26,1
80335,1,0,26,26,1
80336,1,1,26,32,0
80337,0,0,27,27,1
80338,1,0,27,27,1
80339,1,1,27,32,0
80340,0,0,28,28,1
80341,1,0,28,32,0
80342,1,1,28,32,0
80343,0,0,29,32,0
80344,1,0,29,32,0
80345,1,1,29,30,1
80346,0,0,30,32,0
80347,1,0,30,30,1
80348,1,1,30,32,0
80349,0,0,31,32,0
80350,1,0,31,32,0
80351,1,1,31,32,0
80352,0,0,0,0,1
80353,1,0,0,32,0
80354,1,1,0,32,0
80355,0,0,1,1,1
80356,1,0,1,32,0
80357,1,1,1,2,1
80358,0,0,2,32,0
80359,1,0,2,32,0
80360,1,1,2,3,1
80361,0,0,3,32,0
80362,1,0,3,32,0
80363,1,1,3,32,0
80364,0,0,4,4,1
80365,1,0,4,32,0
80366,1,1,4,32,0
80367,0,0,5,32,0
80368,1,0,5,32,0
80369,1,1,5,32,0
80370,0,0,6,32,0
80371,1,0,6,6,1
80372,1,1,6,32,0
80373,0,0,7,7,1
80374,1,0,7,32,0
80375,1,1,7,8,1
80376,0,0,8,32,0
80377,1,0,8,8,1
80378,1,1,8,32,0
80379,0,0,9,32,0
80380,1,0,9,32,0
80381,1,1,9,10,1
80382,0,0,10,10,1
80383,1,0,10,10,1
80384,1,1,10,32,0
80385,0,0,11,32,0
80386,1,0,11,32,0
80387,1,1,11,12,1
80388,0,0,12,32,0
80389,1,0,12,32,0
80390,1,1,12,13,1
80391,0,0,13,13,1
80392,1,0,13,32,0
80393,1,1,13,14,1
80394,0,0,14,14,1
80395,1,0,14,32,0
80396,1,1,14,32,0
80397,0,0,15,32,0
80398,1,0,15,15,1
80399,1,1,15,32,0
80400,0,0,16,16,1
80401,1,0,16,32,0
80402,1,1,16,17,1
80403,0,0,17,32,0
80404,1,0,17,17,1
80405,1,1,17,18,1
80406,0,0,18,18,1
80407,1,0,18,18,1
80408,1,1,18,32,0
80409,0,0,19,19,1
80410,1,0,19,32,0
80411,1,1,19,20,1
80412,0,0,20,20,1
80413,1,0,20,20,1
80414,1,1,20,32,0
80415,0,0,21,21,1
80416,1,0,21,21,1
80417,1,1,21,22,1
80418,0,0,22,32,0
80419,1,0,22,22,1
80420,1,1,22,32,0
80421,0,0,23,32,0
80422,1,0,23,32,0
80423,1,1,23,32,0
80424,0,0,24,24,1
80425,1,0,24,24,1
80426,1,1,24,25,1
80427,0,0,25,32,0
80428,1,0,25,32,0
80429,1,1,25,26,1
80430,0,0,26,32,0
80431,1,0,26,32,0
80432,1,1,26,27,1
80433,0,0,27,27,1
80434,1,0,27,27,1
80435,1,1,27,28,1
80436,0,0,28,28,1
80437,1,0,28,28,1
80438,1,1,28,29,1
80439,0,0,29,29,1
80440,1,0,29,32,0
80441,1,1,29,32,0
80442,0,0,30,32,0
80443,1,0,30,30,1
80444,1,1,30,32,0
80445,0,0,31,32,0
80446,1,0,31,32,0
80447,1,1,31,32,0
80448,0,0,0,32,0
80449,1,0,0,0,1
80450,1,1,0,32,0
80451,0,0,1,32,0
80452,1,0,1,32,0
80453,1,1,1,2,1
80454,0,0,2,2,1
80455,1,0,2,2,1
80456,1,1,2,3,1
80457,0,0,3,3,1
80458,1,0,3,3,1
80459,1,1,3,4,1
80460,0,0,4,32,0
80461,1,0,4,32,0
80462,1,1,4,32,0
80463,0,0,5,32,0
80464,1,0,5,32,0
80465,1,1,5,32,0
80466,0,0,6,32,0
80467,1,0,6,32,0
80468,1,1,6,32,0
80469,0,0,7,32,0
80470,1,0,7,32,0
80471,1,1,7,8,1
80472,0,0,8,8,1
80473,1,0,8,32,0
80474,1,1,8,32,0
80475,0,0,9,32,0
80476,1,0,9,9,1
80477,1,1,9,32,0
80478,0,0,10,32,0
80479,1,0,10,10,1
80480,1,1,10,32,0
80481,0,0,11,32,0
80482,1,0,11,11,1
80483,1,1,11,32,0
80484,0,0,12,32,0
80485,1,0,12,12,1
80486,1,1,12,13,1
80487,0,0,13,32,0
80488,1,0,13,32,0
80489,1,1,13,14,1
80490,0,0,14,32,0
80491,1,0,14,32,0
80492,1,1,14,32,0
80493,0,0,15,32,0
80494,1,0,15,32,0
80495,1,1,15,16,1
80496,0,0,16,16,1
80497,1,0,16,32,0
80498,1,1,16,17,1
80499,0,0,17,32,0
80500,1,0,17,17,1
80501,1,1,17,18,1
80502,0,0,18,18,1
80503,1,0,18,18,1
80504,1,1,18,19,1
80505,0,0,19,32,0
80506,1,0,19,32,0
80507,1,1,19,32,0
80508,0,0,20,32,0
80509,1,0,20,20,1
80510,1,1,20,21,1
80511,0,0,21,21,1
80512,1,0,21,21,1
80513,1,1,21,22,1
80514,0,0,22,32,0
80515,1,0,22,32,0
80516,1,1,22,32,0
80517,0,0,23,32,0
80518,1,0,23,32,0
80519,1,1,23,32,0
80520,0,0,24,24,1
80521,1,0,24,32,0
80522,1,1,24,32,0
80523,0,0,25,32,0
80524,1,0,25,32,0
80525,1,1,25,26,1
80526,0,0,26,32,0
80527,1,0,26,32,0
80528,1,1,26,32,0
80529,0,0,27,27,1
80530,1,0,27,32,0
80531,1,1,27,28,1
80532,0,0,28,28,1
80533,1,0,28,32,0
80534,1,1,28,32,0
80535,0,0,29,29,1
80536,1,0,29,29,1
80537,1,1,29,32,0
80538,0,0,30,32,0
80539,1,0,30,30,1
80540,1,1,30,31,1
80541,0,0,31,32,0
80542,1,0,31,32,0
80543,1,1,31,32,0
80544,0,0,0,32,0
80545,1,0,0,32,0
80546,1,1,0,32,0
80547,0,0,1,32,0
80548,1,0,1,32,0
80549,1,1,1,2,1
80550,0,0,2,32,0
80551,1,0,2,2,1
80552,1,1,2,32,0
80553,0,0,3,32,0
80554,1,0,3,3,1
80555,1,1,3,32,0
80556,0,0,4,32,0
80557,1,0,4,4,1
80558,1,1,4,5,1
80559,0,0,5,32,0
80560,1,0,5,5,1
80561,1,1,5,32,0
80562,0,0,6,32,0
80563,1,0,6,6,1
80564,1,1,6,32,0
80565,0,0,7,7,1
80566,1,0,7,7,1
80567,1,1,7,8,1
80568,0,0,8,32,0
80569,1,0,8,8,1
80570,1,1,8,9,1
80571,0,0,9,32,0
80572,1,0,9,32,0
80573,1,1,9,10,1
80574,0,0,10,10,1
80575,1,0,10,10,1
80576,1,1,10,32,0
80577,0,0,11,32,0
80578,1,0,11,32,0
80579,1,1,11,32,0
80580,0,0,12,32,0
80581,1,0,12,12,1
80582,1,1,12,32,0
80583,0,0,13,32,0
80584,1,0,13,32,0
80585,1,1,13,32,0
80586,0,0,14,32,0
80587,1,0,14,32,0
80588,1,1,14,15,1
80589,0,0,15,15,1
80590,1,0,15,32,0
80591,1,1,15,32,0
80592,0,0,16,32,0
80593,1,0,16,32,0
80594,1,1,16,17,1
80595,0,0,17,17,1
80596,1,0,17,17,1
80597,1,1,17,18,1
80598,0,0,18,32,0
80599,1,0,18,32,0
80600,1,1,18,32,0
80601,0,0,19,19,1
80602,1,0,19,19,1
80603,1,1,19,20,1
80604,0,0,20,32,0
80605,1,0,20,32,0
80606,1,1,20,21,1
80607,0,0,21,32,0
80608,1,0,21,21,1
80609,1,1,21,32,0
80610,0,0,22,32,0
80611,1,0,22,22,1
80612,1,1,22,32,0
80613,0,0,23,32,0
80614,1,0,23,32,0
80615,1,1,23,32,0
80616,0,0,24,32,0
80617,1,0,24,32,0
80618,1,1,24,32,0
80619,0,0,25,32,0
80620,1,0,25,25,1
80621,1,1,25,32,0
80622,0,0,26,32,0
80623,1,0,26,26,1
80624,1,1,26,27,1
80625,0,0,27,32,0
80626,1,0,27,32,0
80627,1,1,27,28,1
80628,0,0,28,28,1
80629,1,0,28,28,1
80630,1,1,28,32,0
80631,0,0,29,32,0
80632,1,0,29,29,1
80633,1,1,29,32,0
80634,0,0,30,30,1
80635,1,0,30,30,1
80636,1,1,30,32,0
80637,0,0,31,31,1
80638,1,0,31,31,1
80639,1,1,31,0,1
80640,0,0,0,0,1
80641,1,0,0,32,0
80642,1,1,0,1,1
80643,0,0,1,1,1
80644,1,0,1,1,1
80645,1,1,1,2,1
80646,0,0,2,2,1
80647,1,0,2,2,1
80648,1,1,2,3,1
80649,0,0,3,3,1
80650,1,0,3,32,0
80651,1,1,3,32,0
80652,0,0,4,32,0
80653,1,0,4,4,1
80654,1,1,4,5,1
80655,0,0,5,5,1
80656,1,0,5,5,1
80657,1,1,5,6,1
80658,0,0,6,32,0
80659,1,0,6,32,0
80660,1,1,6,32,0
80661,0,0,7,7,1
80662,1,0,7,32,0
80663,1,1,7,32,0
80664,0,0,8,32,0
80665,1,0,8,8,1
80666,1,1,8,32,0
80667,0,0,9,9,1
80668,1,0,9,32,0
80669,1,1,9,10,1
80670,0,0,10,10,1
80671,1,0,10,32,0
80672,1,1,10,32,0
80673,0,0,11,11,1
80674,1,0,11,11,1
80675,1,1,11,12,1
80676,0,0,12,12,1
80677,1,0,12,12,1
80678,1,1,12,13,1
80679,0,0,13,13,1
80680,1,0,13,13,1
80681,1,1,13,14,1
80682,0,0,14,14,1
80683,1,0,14,14,1
80684,1,1,14,15,1
80685,0,0,15,15,1
80686,1,0,15,15,1
80687,1,1,15,16,1
80688,0,0,16,32,0
80689,1,0,16,16,1
80690,1,1,16,32,0
80691,0,0,17,17,1
80692,1,0,17,17,1
80693,1,1,17,32,0
80694,0,0,18,32,0
80695,1,0,18,18,1
80696,1,1,18,32,0
80697,0,0,19,19,1
80698,1,0,19,19,1
80699,1,1,19,20,1
80700,0,0,20,20,1
80701,1,0,20,32,0
80702,1,1,20,21,1
80703,0,0,21,32,0
80704,1,0,21,32,0
80705,1,1,21,22,1
80706,0,0,22,32,0
80707,1,0,22,32,0
80708,1,1,22,32,0
80709,0,0,23,32,0
80710,1,0,23,32,0
80711,1,1,23,32,0
80712,0,0,24,24,1
80713,1,0,24,32,0
80714,1,1,24,32,0
80715,0,0,25,32,0
80716,1,0,25,32,0
80717,1,1,25,32,0
80718,0,0,26,26,1
80719,1,0,26,32,0
80720,1,1,26,27,1
80721,0,0,27,32,0
80722,1,0,27,27,1
80723,1,1,27,28,1
80724,0,0,28,28,1
80725,1,0,28,32,0
80726,1,1,28,29,1
80727,0,0,29,32,0
80728,1,0,29,29,1
80729,1,1,29,30,1
80730,0,0,30,32,0
80731,1,0,30,30,1
80732,1,1,30,32,0
80733,0,0,31,32,0
80734,1,0,31,32,0
80735,1,1,31,32,0
80736,0,0,0,32,0
80737,1,0,0,0,1
80738,1,1,0,1,1
80739,0,0,1,1,1
80740,1,0,1,1,1
80741,1,1,1,2,1
80742,0,0,2,32,0
80743,1,0,2,32,0
80744,1,1,2,32,0
80745,0,0,3,3,1
80746,1,0,3,3,1
80747,1,1,3,32,0
80748,0,0,4,4,1
80749,1,0,4,32,0
80750,1,1,4,5,1
80751,0,0,5,32,0
80752,1,0,5,5,1
80753,1,1,5,6,1
80754,0,0,6,6,1
80755,1,0,6,6,1
80756,1,1,6,32,0
80757,0,0,7,32,0
80758,1,0,7,32,0
80759,1,1,7,32,0
80760,0,0,8,8,1
80761,1,0,8,32,0
80762,1,1,8,9,1
80763,0,0,9,9,1
80764,1,0,9,9,1
80765,1,1,9,10,1
80766,0,0,10,10,1
80767,1,0,10,10,1
80768,1,1,10,32,0
80769,0,0,11,32,0
80770,1,0,11,11,1
80771,1,1,11,12,1
80772,0,0,12,12,1
80773,1,0,12,32,0
80774,1,1,12,13,1
80775,0,0,13,32,0
80776,1,0,13,32,0
80777,1,1,13,32,0
80778,0,0,14,32,0
80779,1,0,14,14,1
80780,1,1,14,32,0
80781,0,0,15,15,1
80782,1,0,15,15,1
80783,1,1,15,32,0
80784,0,0,16,16,1
80785,1,0,16,32,0
80786,1,1,16,17,1
80787,0,0,17,17,1
80788,1,0,17,32,0
80789,1,1,17,32,0
80790,0,0,18,32,0
80791,1,0,18,18,1
80792,1,1,18,19,1
80793,0,0,19,32,0
80794,1,0,19,19,1
80795,1,1,19,20,1
80796,0,0,20,32,0
80797,1,0,20,32,0
80798,1,1,20,32,0
80799,0,0,21,32,0
80800,1,0,21,32,0
80801,1,1,21,32,0
80802,0,0,22,32,0
80803,1,0,22,22,1
80804,1,1,22,23,1
80805,0,0,23,32,0
80806,1,0,23,32,0
80807,1,1,23,32,0
80808,0,0,24,32,0
80809,1,0,24,32,0
80810,1,1,24,25,1
80811,0,0,25,32,0
80812,1,0,25,25,1
80813,1,1,25,32,0
80814,0,0,26,26,1
80815,1,0,26,26,1
80816,1,1,26,32,0
80817,0,0,27,32,0
80818,1,0,27,27,1
80819,1,1,27,32,0
80820,0,0,28,28,1
80821,1,0,28,28,1
80822,1,1,28,29,1
80823,0,0,29,32,0
80824,1,0,29,32,0
80825,1,1,29,32,0
80826,0,0,30,30,1
80827,1,0,30,32,0
80828,1,1,30,32,0
80829,0,0,31,31,1
80830,1,0,31,31,1
80831,1,1,31,32,0
80832,0,0,0,32,0
80833,1,0,0,0,1
80834,1,1,0,1,1
80835,0,0,1,32,0
80836,1,0,1,1,1
80837,1,1,1,32,0
80838,0,0,2,2,1
80839,1,0,2,2,1
80840,1,1,2,3,1
80841,0,0,3,32,0
80842,1,0,3,3,1
80843,1,1,3,4,1
80844,0,0,4,32,0
80845,1,0,4,32,0
80846,1,1,4,32,0
80847,0,0,5,32,0
80848,1,0,5,5,1
80849,1,1,5,32,0
80850,0,0,6,32,0
80851,1,0,6,6,1
80852,1,1,6,7,1
80853,0,0,7,7,1
80854,1,0,7,7,1
80855,1,1,7,32,0
80856,0,0,8,8,1
80857,1,0,8,32,0
80858,1,1,8,32,0
80859,0,0,9,32,0
80860,1,0,9,32,0
80861,1,1,9,32,0
80862,0,0,10,32,0
80863,1,0,10,10,1
80864,1,1,10,32,0
80865,0,0,11,32,0
80866,1,0,11,32,0
80867,1,1,11,32,0
80868,0,0,12,12,1
80869,1,0,12,12,1
80870,1,1,12,13,1
80871,0,0,13,13,1
80872,1,0,13,13,1
80873,1,1,13,32,0
80874,0,0,14,32,0
80875,1,0,14,32,0
80876,1,1,14,15,1
80877,0,0,15,15,1
80878,1,0,15,32,0
80879,1,1,15,16,1
80880,0,0,16,16,1
80881,1,0,16,16,1
80882,1,1,16,32,0
80883,0,0,17,17,1
80884,1,0,17,17,1
80885,1,1,17,32,0
80886,0,0,18,32,0
80887,1,0,18,18,1
80888,1,1,18,32,0
80889,0,0,19,19,1
80890,1,0,19,19,1
80891,1,1,19,20,1
80892,0,0,20,32,0
80893,1,0,20,20,1
80894,1,1,20,32,0
80895,0,0,21,32,0
80896,1,0,21,32,0
80897,1,1,21,22,1
80898,0,0,22,22,1
80899,1,0,22,32,0
80900,1,1,22,23,1
80901,0,0,23,23,1
80902,1,0,23,32,0
80903,1,1,23,32,0
80904,0,0,24,24,1
80905,1,0,24,24,1
80906,1,1,24,32,0
80907,0,0,25,25,1
80908,1,0,25,32,0
80909,1,1,25,26,1
80910,0,0,26,32,0
80911,1,0,26,32,0
80912,1,1,26,32,0
80913,0,0,27,27,1
80914,1,0,27,27,1
80915,1,1,27,32,0
80916,0,0,28,32,0
80917,1,0,28,32,0
80918,1,1,28,29,1
80919,0,0,29,29,1
80920,1,0,29,32,0
80921,1,1,29,32,0
80922,0,0,30,30,1
80923,1,0,30,32,0
80924,1,1,30,31,1
80925,0,0,31,32,0
80926,1,0,31,32,0
80927,1,1,31,32,0
80928,0,0,0,0,1
80929,1,0,0,32,0
80930,1,1,0,32,0
80931,0,0,1,32,0
80932,1,0,1,32,0
80933,1,1,1,2,1
80934,0,0,2,2,1
80935,1,0,2,2,1
80936,1,1,2,3,1
80937,0,0,3,32,0
80938,1,0,3,32,0
80939,1,1,3,32,0
80940,0,0,4,4,1
80941,1,0,4,4,1
80942,1,1,4,32,0
80943,0,0,5,32,0
80944,1,0,5,5,1
80945,1,1,5,6,1
80946,0,0,6,32,0
80947,1,0,6,32,0
80948,1,1,6,32,0
80949,0,0,7,32,0
80950,1,0,7,32,0
80951,1,1,7,8,1
80952,0,0,8,8,1
80953,1,0,8,8,1
80954,1,1,8,9,1
80955,0,0,9,9,1
80956,1,0,9,9,1
80957,1,1,9,10,1
80958,0,0,10,32,0
80959,1,0,10,32,0
80960,1,1,10,32,0
80961,0,0,11,11,1
80962,1,0,11,11,1
80963,1,1,11,12,1
80964,0,0,12,12,1
80965,1,0,12,12,1
80966,1,1,12,13,1
80967,0,0,13,13,1
80968,1,0,13,32,0
80969,1,1,13,32,0
80970,0,0,14,14,1
80971,1,0,14,14,1
80972,1,1,14,15,1
80973,0,0,15,32,0
80974,1,0,15,15,1
80975,1,1,15,32,0
80976,0,0,16,16,1
80977,1,0,16,32,0
80978,1,1,16,32,0
80979,0,0,17,32,0
80980,1,0,17,32,0
80981,1,1,17,18,1
80982,0,0,18,18,1
80983,1,0,18,32,0
80984,1,1,18,32,0
80985,0,0,19,19,1
80986,1,0,19,32,0
80987,1,1,19,32,0
80988,0,0,20,32,0
80989,1,0,20,32,0
80990,1,1,20,32,0
80991,0,0,21,21,1
80992,1,0,21,21,1
80993,1,1,21,32,0
80994,0,0,22,22,1
80995,1,0,22,32,0
80996,1,1,22,32,0
80997,0,0,23,23,1
80998,1,0,23,32,0
80999,1,1,23,24,1
81000,0,0,24,32,0
81001,1,0,24,32,0
81002,1,1,24,32,0
81003,0,0,25,25,1
81004,1,0,25,25,1
81005,1,1,25,32,0
81006,0,0,26,26,1
81007,1,0,26,32,0
81008,1,1,26,27,1
81009,0,0,27,27,1
81010,1,0,27,32,0
81011,1,1,27,32,0
81012,0,0,28,32,0
81013,1,0,28,28,1
81014,1,1,28,29,1
81015,0,0,29,32,0
81016,1,0,29,32,0
81017,1,1,29,30,1
81018,0,0,30,32,0
81019,1,0,30,30,1
81020,1,1,30,32,0
81021,0,0,31,32,0
81022,1,0,31,31,1
81023,1,1,31,32,0
81024,0,0,0,0,1
81025,1,0,0,32,0
81026,1,1,0,1,1
81027,0,0,1,1,1
81028,1,0,1,1,1
81029,1,1,1,32,0
81030,0,0,2,2,1
81031,1,0,2,2,1
81032,1,1,2,3,1
81033,0,0,3,32,0
81034,1,0,3,32,0
81035,1,1,3,4,1
81036,0,0,4,4,1
81037,1,0,4,32,0
81038,1,1,4,5,1
81039,0,0,5,32,0
81040,1,0,5,5,1
81041,1,1,5,6,1
81042,0,0,6,6,1
81043,1,0,6,32,0
81044,1,1,6,32,0
81045,0,0,7,7,1
81046,1,0,7,32,0
81047,1,1,7,32,0
81048,0,0,8,32,0
81049,1,0,8,8,1
81050,1,1,8,32,0
81051,0,0,9,32,0
81052,1,0,9,9,1
81053,1,1,9,10,1
81054,0,0,10,10,1
81055,1,0,10,10,1
81056,1,1,10,11,1
81057,0,0,11,32,0
81058,1,0,11,32,0
81059,1,1,11,32,0
81060,0,0,12,12,1
81061,1,0,12,32,0
81062,1,1,12,13,1
81063,0,0,13,13,1
81064,1,0,13,13,1
81065,1,1,13,32,0
81066,0,0,14,32,0
81067,1,0,14,14,1
81068,1,1,14,15,1
81069,0,0,15,32,0
81070,1,0,15,15,1
81071,1,1,15,32,0
81072,0,0,16,32,0
81073,1,0,16,16,1
81074,1,1,16,32,0
81075,0,0,17,17,1
81076,1,0,17,17,1
81077,1,1,17,32,0
81078,0,0,18,18,1
81079,1,0,18,32,0
81080,1,1,18,19,1
81081,0,0,19,19,1
81082,1,0,19,32,0
81083,1,1,19,20,1
81084,0,0,20,20,1
81085,1,0,20,32,0
81086,1,1,20,32,0
81087,0,0,21,21,1
81088,1,0,21,21,1
81089,1,1,21,32,0
81090,0,0,22,22,1
81091,1,0,22,32,0
81092,1,1,22,23,1
81093,0,0,23,23,1
81094,1,0,23,32,0
81095,1,1,23,24,1
81096,0,0,24,24,1
81097,1,0,24,32,0
81098,1,1,24,25,1
81099,0,0,25,32,0
81100,1,0,25,25,1
81101,1,1,25,32,0
81102,0,0,26,26,1
81103,1,0,26,32,0
81104,1,1,26,32,0
81105,0,0,27,27,1
81106,1,0,27,27,1
81107,1,1,27,28,1
81108,0,0,28,32,0
81109,1,0,28,32,0
81110,1,1,28,32,0
81111,0,0,29,32,0
81112,1,0,29,32,0
81113,1,1,29,32,0
81114,0,0,30,32,0
81115,1,0,30,30,1
81116,1,1,30,32,0
81117,0,0,31,32,0
81118,1,0,31,31,1
81119,1,1,31,32,0
81120,0,0,0,0,1
81121,1,0,0,0,1
81122,1,1,0,32,0
81123,0,0,1,32,0
81124,1,0,1,32,0
81125,1,1,1,32,0
81126,0,0,2,2,1
81127,1,0,2,32,0
81128,1,1,2,32,0
81129,0,0,3,32,0
81130,1,0,3,32,0
81131,1,1,3,32,0
81132,0,0,4,4,1
81133,1,0,4,32,0
81134,1,1,4,5,1
81135,0,0,5,5,1
81136,1,0,5,32,0
81137,1,1,5,32,0
81138,0,0,6,6,1
81139,1,0,6,6,1
81140,1,1,6,7,1
81141,0,0,7,32,0
81142,1,0,7,7,1
81143,1,1,7,8,1
81144,0,0,8,32,0
81145,1,0,8,32,0
81146,1,1,8,32,0
81147,0,0,9,9,1
81148,1,0,9,9,1
81149,1,1,9,10,1
81150,0,0,10,10,1
81151,1,0,10,10,1
81152,1,1,10,11,1
81153,0,0,11,11,1
81154,1,0,11,11,1
81155,1,1,11,32,0
81156,0,0,12,32,0
81157,1,0,12,12,1
81158,1,1,12,13,1
81159,0,0,13,13,1
81160,1,0,13,13,1
81161,1,1,13,14,1
81162,0,0,14,14,1
81163,1,0,14,14,1
81164,1,1,14,15,1
81165,0,0,15,32,0
81166,1,0,15,32,0
81167,1,1,15,16,1
81168,0,0,16,16,1
81169,1,0,16,32,0
81170,1,1,16,17,1
81171,0,0,17,32,0
81172,1,0,17,32,0
81173,1,1,17,18,1
81174,0,0,18,32,0
81175,1,0,18,32,0
81176,1,1,18,19,1
81177,0,0,19,19,1
81178,1,0,19,32,0
81179,1,1,19,20,1
81180,0,0,20,20,1
81181,1,0,20,20,1
81182,1,1,20,32,0
81183,0,0,21,32,0
81184,1,0,21,32,0
81185,1,1,21,32,0
81186,0,0,22,22,1
81187,1,0,22,32,0
81188,1,1,22,32,0
81189,0,0,23,32,0
81190,1,0,23,32,0
81191,1,1,23,24,1
81192,0,0,24,32,0
81193,1,0,24,24,1
81194,1,1,24,32,0
81195,0,0,25,32,0
81196,1,0,25,25,1
81197,1,1,25,32,0
81198,0,0,26,26,1
81199,1,0,26,26,1
81200,1,1,26,27,1
81201,0,0,27,27,1
81202,1,0,27,27,1
81203,1,1,27,32,0
81204,0,0,28,32,0
81205,1,0,28,32,0
81206,1,1,28,29,1
81207,0,0,29,32,0
81208,1,0,29,32,0
81209,1,1,29,30,1
81210,0,0,30,32,0
81211,1,0,30,32,0
81212,1,1,30,31,1
81213,0,0,31,32,0
81214,1,0,31,32,0
81215,1,1,31,0,1
81216,0,0,0,32,0
81217,1,0,0,0,1
81218,1,1,0,32,0
81219,0,0,1,1,1
81220,1,0,1,1,1
81221,1,1,1,2,1
81222,0,0,2,32,0
81223,1,0,2,2,1
81224,1,1,2,32,0
81225,0,0,3,3,1
81226,1,0,3,32,0
81227,1,1,3,4,1
81228,0,0,4,4,1
81229,1,0,4,4,1
81230,1,1,4,32,0
81231,0,0,5,5,1
81232,1,0,5,32,0
81233,1,1,5,6,1
81234,0,0,6,6,1
81235,1,0,6,32,0
81236,1,1,6,32,0
81237,0,0,7,32,0
81238,1,0,7,7,1
81239,1,1,7,8,1
81240,0,0,8,32,0
81241,1,0,8,8,1
81242,1,1,8,32,0
81243,0,0,9,32,0
81244,1,0,9,32,0
81245,1,1,9,10,1
81246,0,0,10,32,0
81247,1,0,10,10,1
81248,1,1,10,32,0
81249,0,0,11,11,1
81250,1,0,11,11,1
81251,1,1,11,32,0
81252,0,0,12,12,1
81253,1,0,12,32,0
81254,1,1,12,32,0
81255,0,0,13,13,1
81256,1,0,13,32,0
81257,1,1,13,14,1
81258,0,0,14,14,1
81259,1,0,14,32,0
81260,1,1,14,15,1
81261,0,0,15,15,1
81262,1,0,15,15,1
81263,1,1,15,32,0
81264,0,0,16,16,1
81265,1,0,16,32,0
81266,1,1,16,32,0
81267,0,0,17,17,1
81268,1,0,17,17,1
81269,1,1,17,18,1
81270,0,0,18,18,1
81271,1,0,18,32,0
81272,1,1,18,19,1
81273,0,0,19,32,0
81274,1,0,19,19,1
81275,1,1,19,32,0
81276,0,0,20,32,0
81277,1,0,20,32,0
81278,1,1,20,21,1
81279,0,0,21,32,0
81280,1,0,21,21,1
81281,1,1,21,32,0
81282,0,0,22,22,1
81283,1,0,22,32,0
81284,1,1,22,32,0
81285,0,0,23,32,0
81286,1,0,23,23,1
81287,1,1,23,32,0
81288,0,0,24,24,1
81289,1,0,24,32,0
81290,1,1,24,32,0
81291,0,0,25,32,0
81292,1,0,25,32,0
81293,1,1,25,26,1
81294,0,0,26,32,0
81295,1,0,26,32,0
81296,1,1,26,32,0
81297,0,0,27,27,1
81298,1,0,27,27,1
81299,1,1,27,32,0
81300,0,0,28,28,1
81301,1,0,28,28,1
81302,1,1,28,32,0
81303,0,0,29,29,1
81304,1,0,29,29,1
81305,1,1,29,30,1
81306,0,0,30,30,1
81307,1,0,30,32,0
81308,1,1,30,32,0
81309,0,0,31,31,1
81310,1,0,31,31,1
81311,1,1,31,0,1
81312,0,0,0,32,0
81313,1,0,0,32,0
81314,1,1,0,1,1
81315,0,0,1,32,0
81316,1,0,1,32,0
81317,1,1,1,2,1
81318,0,0,2,32,0
81319,1,0,2,32,0
81320,1,1,2,3,1
81321,0,0,3,32,0
81322,1,0,3,3,1
81323,1,1,3,4,1
81324,0,0,4,4,1
81325,1,0,4,32,0
81326,1,1,4,32,0
81327,0,0,5,5,1
81328,1,0,5,32,0
81329,1,1,5,32,0
81330,0,0,6,6,1
81331,1,0,6,32,0
81332,1,1,6,7,1
81333,0,0,7,32,0
81334,1,0,7,7,1
81335,1,1,7,32,0
81336,0,0,8,8,1
81337,1,0,8,8,1
81338,1,1,8,32,0
81339,0,0,9,9,1
81340,1,0,9,32,0
81341,1,1,9,10,1
81342,0,0,10,10,1
81343,1,0,10,32,0
81344,1,1,10,32,0
81345,0,0,11,32,0
81346,1,0,11,32,0
81347,1,1,11,12,1
81348,0,0,12,32,0
81349,1,0,12,12,1
81350,1,1,12,13,1
81351,0,0,13,13,1
81352,1,0,13,13,1
81353,1,1,13,32,0
81354,0,0,14,32,0
81355,1,0,14,14,1
81356,1,1,14,32,0
81357,0,0,15,15,1
81358,1,0,15,15,1
81359,1,1,15,16,1
81360,0,0,16,16,1
81361,1,0,16,16,1
81362,1,1,16,32,0
81363,0,0,17,32,0
81364,1,0,17,32,0
81365,1,1,17,18,1
81366,0,0,18,32,0
81367,1,0,18,32,0
81368,1,1,18,32,0
81369,0,0,19,19,1
81370,1,0,19,32,0
81371,1,1,19,20,1
81372,0,0,20,32,0
81373,1,0,20,20,1
81374,1,1,20,32,0
81375,0,0,21,21,1
81376,1,0,21,21,1
81377,1,1,21,32,0
81378,0,0,22,22,1
81379,1,0,22,22,1
81380,1,1,22,23,1
81381,0,0,23,32,0
81382,1,0,23,23,1
81383,1,1,23,32,0
81384,0,0,24,32,0
81385,1,0,24,32,0
81386,1,1,24,32,0
81387,0,0,25,32,0
81388,1,0,25,32,0
81389,1,1,25,26,1
81390,0,0,26,32,0
81391,1,0,26,32,0
81392,1,1,26,27,1
